Uniprot,Gene description,Organ,GO
P05026,ATPase Na+/K+ transporting subunit beta 1,Kidney,GO:0016324;GO:0016323;GO:0070062;GO:1903561;GO:0014704;GO:0016328;GO:0016020;GO:0031090;GO:0005886;GO:0042383;GO:0005890;GO:0036126;GO:0030315;GO:0001671;GO:0051117;GO:0023026;GO:0005391;GO:0046982;GO:0019901;GO:0030674;GO:0046034;GO:0060048;GO:0007155;GO:0086064;GO:0010248;GO:0045087;GO:0006874;GO:0030007;GO:0006883;GO:0086009;GO:0086013;GO:0098655;GO:0032781;GO:1903408;GO:1903288;GO:1901018;GO:1903278;GO:1990573;GO:0072659;GO:0050821;GO:0044861;GO:1902600;GO:1903169;GO:0010882;GO:0010468;GO:0055119;GO:0036376;GO:0035725
A0A1B0GUX0,ATP6V1F neighbor,Kidney,
P30518,Arginine vasopressin receptor 2,Kidney,GO:0030669;GO:0030139;GO:0005783;GO:0005768;GO:0005794;GO:0016020;GO:0048471;GO:0005886;GO:0005000;GO:0007190;GO:0007188;GO:0032870;GO:0007186;GO:0007599;GO:0008285;GO:0008284;GO:0010628;GO:1902533;GO:0003084;GO:0045907;GO:0001992;GO:0003092;GO:0034097;GO:0021537
P50895,Basal cell adhesion molecule (Lutheran blood group),Kidney,GO:0062023;GO:0009897;GO:0070062;GO:0005576;GO:0005886;GO:0043236;GO:0005055;GO:0004888;GO:0007155;GO:0007160;GO:0007165
Q9BUT1,3-hydroxybutyrate dehydrogenase 2,Kidney,GO:0005737;GO:0005829;GO:0070062;GO:0003858;GO:0016617;GO:0051287;GO:0016628;GO:0030855;GO:0006635;GO:0042168;GO:0006880;GO:0019290
Q9H694,BicC family RNA binding protein 1,Kidney,GO:0005737;GO:0003723;GO:0007368;GO:0007507;GO:0001822;GO:0090090
Q6ZP65,BICD family like cargo adaptor 1,Kidney,GO:0005813;GO:0005737;GO:0034452;GO:0031267;GO:0055107;GO:0031175;GO:0047496
Q86WA6,Biphenyl hydrolase like,Kidney,GO:0005741;GO:0005739;GO:0047658;GO:0006520;GO:0009636;GO:0006805
O75973,Complement C1q like 1,Kidney,GO:0150053;GO:0044301;GO:0005581;GO:0005737;GO:0098793;GO:0043083;GO:0005102;GO:0007626;GO:0099558;GO:0061743;GO:0016322;GO:1905806
Q8NCU7,C2 calcium dependent domain containing 4A,Kidney,GO:0005730;GO:0005654;GO:0005634;GO:0002675;GO:0030155;GO:0002528
A0A1B0GTC6,Chromosome 3 open reading frame 85,Kidney,
O43570,Carbonic anhydrase 12,Kidney,GO:0016324;GO:0016323;GO:0016020;GO:0005886;GO:0004089;GO:0008270;GO:0055064;GO:0044849;GO:0006730
P05937,Calbindin 1,Kidney,GO:0030424;GO:0044305;GO:0032437;GO:0005829;GO:0030425;GO:0043197;GO:0070062;GO:0098982;GO:0098978;GO:0098686;GO:0043025;GO:0005634;GO:0099524;GO:0099523;GO:0032420;GO:0045202;GO:0043195;GO:0005509;GO:0099567;GO:0099534;GO:0005499;GO:0008270;GO:0090102;GO:0007626;GO:0007616;GO:0072205;GO:0072286;GO:0072221;GO:0035502;GO:1900271;GO:0099509;GO:0010996;GO:0010842;GO:0007614
Q8NCX0,Coiled-coil domain containing 150,Kidney,
Q9NVL8,Coiled-coil domain containing 198,Kidney,GO:0031410;GO:0005886;GO:0097009
Q86Y33,Cell division cycle 20B,Kidney,GO:0005680;GO:0005737;GO:0098536;GO:0010997;GO:1990757;GO:0031145;GO:0097742;GO:1905786
P55285,Cadherin 6,Kidney,GO:0005912;GO:0016342;GO:0030054;GO:0098978;GO:0005654;GO:0005886;GO:0008013;GO:0045296;GO:0005509;GO:0034332;GO:0016339;GO:0007155;GO:0016477;GO:0000902;GO:0044331;GO:0007043;GO:0007156;GO:0007219;GO:0099560
Q9ULB4,Cadherin 9,Kidney,GO:0005912;GO:0016342;GO:0005886;GO:0045211;GO:0042734;GO:0008013;GO:0045296;GO:0005509;GO:0034332;GO:0016339;GO:0016477;GO:0000902;GO:0098609;GO:0044331;GO:0007043;GO:0007156;GO:0007416;GO:0099560
Q0VF96,Cingulin like 1,Kidney,GO:0005923;GO:0016459;GO:0032991;GO:0007015;GO:0051058;GO:0051497;GO:0150105
Q8NE62,Choline dehydrogenase,Kidney,GO:0005743;GO:0005739;GO:0008812;GO:0050660;GO:0042426;GO:0019285
Q8N6F1,Claudin 19,Kidney,GO:0043296;GO:0016323;GO:0005923;GO:0097453;GO:0005634;GO:0033010;GO:0048471;GO:0005886;GO:0043220;GO:0070160;GO:0042802;GO:0160187;GO:0005198;GO:0030036;GO:0070830;GO:0016338;GO:0007155;GO:0030336;GO:0008285;GO:0010629;GO:0061045;GO:0019227;GO:0160184;GO:1901890;GO:0010628;GO:0001934;GO:0150111;GO:0070293;GO:0003406;GO:0007601
P57739,Claudin 2,Kidney,GO:0005923;GO:0005911;GO:0005886;GO:0070160;GO:0042802;GO:0160187;GO:0005198;GO:0070830;GO:0016338;GO:0098609;GO:0002227;GO:0160184;GO:0120188;GO:1903985;GO:1904729
P56748,Claudin 8,Kidney,GO:0016327;GO:0016323;GO:0005923;GO:0005783;GO:0005886;GO:0042802;GO:0005198;GO:0070830;GO:0016338;GO:0007155
Q7Z7G1,Cytokine dependent hematopoietic cell linker,Kidney,GO:0005737;GO:0042629;GO:0032991;GO:0044877;GO:0007169;GO:0035556;GO:0043303;GO:0032815;GO:0002729
Q96DG6,Carboxymethylenebutenolidase homolog,Kidney,GO:0005829;GO:0070062;GO:0016787;GO:0006805
Q01955,Collagen type IV alpha 3 chain,Kidney,GO:0005604;GO:0005587;GO:0062023;GO:0005783;GO:0005788;GO:0005576;GO:0005615;GO:0043231;GO:0030020;GO:0005178;GO:0008191;GO:0005198;GO:0007155;GO:0007166;GO:0038063;GO:0072577;GO:0030198;GO:0032836;GO:0016525;GO:0008285;GO:1905563;GO:0009749;GO:0007605
Q5IJ48,Crumbs cell polarity complex component 2,Kidney,GO:0043296;GO:0016324;GO:0016327;GO:0005737;GO:0070062;GO:0005886;GO:0032991;GO:0035003;GO:0019828;GO:0005509;GO:0044877;GO:0072359;GO:0030010;GO:0045197;GO:0007157;GO:0055111;GO:0045199;GO:0001707;GO:0010951;GO:0014028;GO:0045494;GO:0030513;GO:0010718;GO:0010470;GO:0001895;GO:0046549;GO:0001756;GO:0007601
Q9Y2S2,Crystallin lambda 1,Kidney,GO:0005829;GO:0070062;GO:0050104;GO:0070403;GO:0042803;GO:0019640;GO:0006631
Q08257,Crystallin zeta,Kidney,GO:0005829;GO:0070062;GO:0005739;GO:0042802;GO:0003730;GO:0070402;GO:0003960;GO:0008270;GO:0051289;GO:0007601;GO:0042178
Q4LDR2,Cortexin 3,Kidney,GO:0016020
Q96F07,Cytoplasmic FMR1 interacting protein 2,Kidney,GO:0005737;GO:0005829;GO:0070062;GO:0016020;GO:0043005;GO:0005634;GO:0048471;GO:0031209;GO:0045202;GO:0031267;GO:0097202;GO:0006915;GO:0007411;GO:0000902;GO:0030031;GO:0098609;GO:0097484;GO:0051388;GO:0045862;GO:0030833;GO:0150052
O15528,Cytochrome P450 family 27 subfamily B member 1,Kidney,GO:0005737;GO:0005741;GO:0005739;GO:0004498;GO:0020037;GO:0005506;GO:0062185;GO:0030282;GO:0036378;GO:0055074;GO:0006816;GO:0046697;GO:0070314;GO:0010956;GO:0030308;GO:0008285;GO:0045618;GO:0010980;GO:0070564;GO:0030500;GO:0043627;GO:0032496;GO:0034341;GO:0033280;GO:0042369;GO:0042359;GO:0006766
P78329,Cytochrome P450 family 4 subfamily F member 2,Kidney,GO:0016324;GO:0005737;GO:0005789;GO:0043231;GO:0097259;GO:0097258;GO:0018685;GO:0052871;GO:0008392;GO:0052869;GO:0020037;GO:0005506;GO:0050051;GO:0102033;GO:0004497;GO:0016709;GO:0019369;GO:0007596;GO:0019373;GO:0010430;GO:0006690;GO:0036101;GO:0006691;GO:0001676;GO:0042361;GO:0032304;GO:0097267;GO:0042376;GO:0032305;GO:0003095;GO:0008217;GO:0003091;GO:0055078;GO:0000038;GO:0042360;GO:0042377;GO:0006805
P98082,DAB adaptor protein 2,Kidney,GO:0005905;GO:0030136;GO:0030665;GO:0005737;GO:0005829;GO:0001650;GO:0005925;GO:0043231;GO:0005765;GO:0048471;GO:0005886;GO:0038024;GO:0035615;GO:0050750;GO:0046332;GO:0006915;GO:0071364;GO:0048268;GO:0035026;GO:0060766;GO:0043066;GO:0090090;GO:0030308;GO:0050680;GO:0070373;GO:0010977;GO:0032091;GO:1903077;GO:0000122;GO:0032349;GO:2000860;GO:0030335;GO:2000370;GO:2000643;GO:0045807;GO:0010718;GO:0032436;GO:0001934;GO:0060391;GO:1900026;GO:0045944;GO:2000096;GO:0015031;GO:0006898;GO:1902074;GO:0048545;GO:0007179;GO:0016055
Q9UHG0,Doublecortin domain containing 2,Kidney,GO:0005930;GO:0034451;GO:0005929;GO:0005737;GO:0005829;GO:0060091;GO:0005874;GO:0015630;GO:0005815;GO:0072686;GO:0019894;GO:0006968;GO:0060271;GO:0048813;GO:0035556;GO:0001764;GO:0045880;GO:1902017;GO:0030111;GO:0007605
O94760,Dimethylarginine dimethylaminohydrolase 1,Kidney,GO:0005829;GO:0070062;GO:0016597;GO:0003824;GO:0016403;GO:0046872;GO:0006527;GO:0006525;GO:0000052;GO:0008285;GO:1900038;GO:0043116;GO:0007263;GO:0046209;GO:0045766;GO:0045429;GO:0003073
P20711,Dopa decarboxylase,Kidney,GO:0005737;GO:0005829;GO:0070062;GO:0036467;GO:0004058;GO:0019899;GO:0036468;GO:0030170;GO:0006520;GO:0019752;GO:0006584;GO:0042416;GO:0010467;GO:0001822;GO:0009636;GO:0042427
Q6PKH6,Dehydrogenase/reductase 4 like 2,Kidney,GO:0005576;GO:0005739;GO:0005777;GO:0004090;GO:0042574
Q9BUP0,EF-hand domain family member D1,Kidney,GO:0005743;GO:0005739;GO:0005509;GO:0061891;GO:0031175;GO:1900069
Q9NRM1,Enamelin,Kidney,GO:0005788;GO:0031012;GO:0005576;GO:0030345;GO:0036305;GO:0097186;GO:0031214;GO:0070175
Q07075,Glutamyl aminopeptidase,Kidney,GO:0045177;GO:0016324;GO:0005903;GO:0005737;GO:0031410;GO:0009897;GO:0070062;GO:0005615;GO:0005765;GO:0005886;GO:0004177;GO:0070006;GO:0042277;GO:0008270;GO:0001525;GO:0002003;GO:0016477;GO:0008283;GO:0007267;GO:0032835;GO:0043171;GO:0006508;GO:0008217;GO:0003081
O75356,Ectonucleoside triphosphate diphosphohydrolase 5 (inactive),Kidney,GO:0005783;GO:0005576;GO:0005615;GO:0016020;GO:0043262;GO:0036384;GO:0004382;GO:1990003;GO:0017111;GO:0045134;GO:0051084;GO:0009134;GO:0006487;GO:0006256;GO:0006011
Q4G0M1,Erythroferrone,Kidney,GO:0005576;GO:0005615;GO:0005179;GO:0042802;GO:0051649;GO:0015908;GO:0006879;GO:0043066;GO:0010507;GO:0045721;GO:0045668;GO:0045671;GO:0046326;GO:2000193;GO:0046628;GO:0051897;GO:0019217
Q9NQ30,Endothelial cell specific molecule 1,Kidney,GO:0062023;GO:0031012;GO:0005576;GO:0005201;GO:0005171;GO:0005178;GO:0001525;GO:0008284;GO:1902204;GO:0002040
P62508,Estrogen related receptor gamma,Kidney,GO:0000785;GO:0005654;GO:0050682;GO:0001228;GO:0000981;GO:0034056;GO:0042802;GO:0004879;GO:0003707;GO:1990837;GO:0005496;GO:0008270;GO:0030518;GO:0120162;GO:0045944;GO:0006355;GO:0006357;GO:0048384
Q9NVF9,Ethanolamine kinase 2,Kidney,GO:0005737;GO:0005829;GO:0005524;GO:0004305;GO:0001701;GO:0035264;GO:0006646;GO:0001890;GO:0009791
Q6P587,Fumarylacetoacetate hydrolase domain containing 1,Kidney,GO:0005829;GO:0005759;GO:0005739;GO:0005654;GO:0018773;GO:0047621;GO:0034545;GO:0046872;GO:0008948;GO:0050163;GO:0006107;GO:0006090
Q9BTA0,Family with sequence similarity 167 member B,Kidney,
Q8N5W8,Family with sequence similarity 24 member B,Kidney,GO:0005576
Q75N90,Fibrillin 3,Kidney,GO:0031012;GO:0005576;GO:0001527;GO:0005509;GO:0005201;GO:0009653
P09467,Fructose-bisphosphatase 1,Kidney,GO:0005737;GO:0005829;GO:0070062;GO:0005634;GO:0016208;GO:0042132;GO:0042802;GO:0046872;GO:0048029;GO:0061629;GO:0071475;GO:0071477;GO:0071320;GO:0032869;GO:0071286;GO:1904628;GO:0097403;GO:0071466;GO:0016311;GO:0030388;GO:0006002;GO:0006000;GO:0006094;GO:0030308;GO:0045820;GO:0046580;GO:0000122;GO:0006111;GO:0031667
P31371,Fibroblast growth factor 9,Kidney,GO:0005737;GO:0005576;GO:0005615;GO:0005104;GO:0008083;GO:0008201;GO:0032924;GO:0001525;GO:0060070;GO:0060038;GO:0007267;GO:0002062;GO:0048566;GO:0030326;GO:0048706;GO:0001654;GO:0008543;GO:0042472;GO:0060484;GO:0008584;GO:0030238;GO:0010463;GO:0000122;GO:1905931;GO:0030178;GO:0022008;GO:0001649;GO:0032927;GO:0090263;GO:0060045;GO:0051781;GO:0008284;GO:0050679;GO:0010628;GO:0043410;GO:0002053;GO:0045880;GO:2000648;GO:1904754;GO:1904707;GO:0030949;GO:0006606;GO:0030334;GO:0048505;GO:0060011;GO:0007165;GO:0007224;GO:0072089;GO:0021762;GO:0048010
A6NMB9,Fidgetin like 2,Kidney,GO:0005938;GO:0031252;GO:0005524;GO:0016887;GO:0008568;GO:0051013;GO:0001763;GO:0048681;GO:0030336;GO:1903690
Q9NZU0,Fibronectin leucine rich transmembrane protein 3,Kidney,GO:0043679;GO:0044295;GO:0030054;GO:0005911;GO:0005829;GO:0005789;GO:0031012;GO:0005615;GO:0005925;GO:0098978;GO:0032584;GO:0005886;GO:0045211;GO:0097060;GO:0045499;GO:0005104;GO:0042803;GO:0030674;GO:0007411;GO:0098742;GO:0048598;GO:0008543;GO:0060322;GO:0007507;GO:0031175;GO:1990138;GO:0051965;GO:0003345;GO:0048678;GO:0007416;GO:0099560
Q99958,Forkhead box C2,Kidney,GO:0000785;GO:0016604;GO:0005654;GO:0005634;GO:0031490;GO:0001216;GO:0001228;GO:0000981;GO:0042802;GO:1990841;GO:0000978;GO:0000977;GO:0043565;GO:1990837;GO:0000976;GO:0009653;GO:0003275;GO:0048844;GO:0097746;GO:0001974;GO:0001569;GO:0043010;GO:0060038;GO:0030154;GO:0030199;GO:0035050;GO:0048703;GO:0072011;GO:0072144;GO:0007507;GO:0008286;GO:0001946;GO:0007498;GO:0001656;GO:1902257;GO:0120163;GO:0000122;GO:0014032;GO:0007219;GO:0001503;GO:0048343;GO:0072112;GO:0033630;GO:0090050;GO:0045893;GO:0010595;GO:0045944;GO:0035470;GO:0046620;GO:0006357;GO:0009725;GO:0001756;GO:0001657;GO:0048010;GO:0055010
Q12951,Forkhead box I1,Kidney,GO:0000785;GO:0043231;GO:0005730;GO:0005634;GO:0008301;GO:0001228;GO:0003700;GO:0000981;GO:0000978;GO:0043565;GO:1990837;GO:0000976;GO:0009653;GO:0030154;GO:0009792;GO:0042472;GO:0045944;GO:0006357
Q6ZQN5,Forkhead box I2,Kidney,GO:0000785;GO:0005634;GO:0000981;GO:0000978;GO:0009653;GO:0030154;GO:0006357
Q5SZK8,FRAS1 related extracellular matrix 2,Kidney,GO:0005604;GO:0062023;GO:0070062;GO:0005886;GO:0046872;GO:0009653;GO:0007155;GO:0007154;GO:0042733;GO:0001654;GO:0007507;GO:0048839;GO:0001822;GO:0002009
Q8N878,FERM domain containing 1,Kidney,GO:0098592;GO:0005856;GO:0035332
P51993,Fucosyltransferase 6,Kidney,GO:0070062;GO:0005576;GO:0005794;GO:0032580;GO:0000139;GO:0034709;GO:0017083;GO:0046920;GO:0008417;GO:0006672;GO:0006688;GO:0042355;GO:0036071;GO:0009312;GO:0007309;GO:0006486;GO:0006487;GO:0006493
Q96C23,Galactose mutarotase,Kidney,GO:0005737;GO:0070062;GO:0004034;GO:0030246;GO:0005975;GO:0033499;GO:0006012;GO:0006006
Q96FL9,Polypeptide N-acetylgalactosaminyltransferase 14,Kidney,GO:0005794;GO:0000139;GO:0030246;GO:0046872;GO:0004653;GO:0016266;GO:0006493
Q99988,Growth differentiation factor 15,Kidney,GO:0005737;GO:0070062;GO:0005576;GO:0005615;GO:0005794;GO:0005634;GO:0005125;GO:0008083;GO:0005179;GO:0042803;GO:0007267;GO:0062197;GO:0160144;GO:0032099;GO:0060400;GO:0002686;GO:0040015;GO:0060392;GO:0030512;GO:0046321;GO:0043410;GO:1901741;GO:0051897;GO:0002023;GO:1901558;GO:0007165;GO:0007179
Q9NR23,Growth differentiation factor 3,Kidney,GO:0005737;GO:0005615;GO:0005125;GO:0008083;GO:0019901;GO:0007492;GO:0001654;GO:0048859;GO:0001701;GO:0007498;GO:0030514;GO:0045605;GO:0045662;GO:0030903;GO:0045600;GO:0090009;GO:0010453;GO:0002021;GO:0001501;GO:0032525
Q92820,Gamma-glutamyl hydrolase,Kidney,GO:0035578;GO:0070062;GO:0005576;GO:0005615;GO:0042470;GO:0005634;GO:0035580;GO:1904724;GO:0005773;GO:0008238;GO:0034722;GO:0008242;GO:0046900
P19440,Gamma-glutamyltransferase 1,Kidney,GO:0070062;GO:0005615;GO:0005886;GO:0036374;GO:0103068;GO:0002951;GO:0000048;GO:0006520;GO:0019344;GO:0006631;GO:0006536;GO:0006750;GO:0006751;GO:1901750;GO:0006691;GO:0031179;GO:0006508;GO:0002682;GO:0050727;GO:0007283;GO:0031638
Q8TF65,GIPC PDZ domain containing family member 2,Kidney,GO:0005737;GO:0070062;GO:0042802
P32189,Glycerol kinase,Kidney,GO:0005829;GO:0070062;GO:0005741;GO:0005739;GO:0005634;GO:0005524;GO:0004370;GO:0046872;GO:0019563;GO:0006071;GO:0046167;GO:0019432;GO:0006641
O94925,Glutaminase,Kidney,GO:0005829;GO:0005759;GO:0005739;GO:0045202;GO:0004359;GO:0007268;GO:0006537;GO:0006543;GO:0090461;GO:0051289;GO:0002087;GO:0001967
Q53EU6,Glycerol-3-phosphate acyltransferase 3,Kidney,GO:0005783;GO:0005789;GO:0003841;GO:0004366;GO:0016024;GO:0006072;GO:0006654;GO:0032006;GO:0019432
P78333,Glypican 5,Kidney,GO:0009986;GO:0062023;GO:0005576;GO:0005796;GO:0043202;GO:0016020;GO:0005886;GO:0098552;GO:0016477;GO:0090263;GO:1905475
P22352,Glutathione peroxidase 3,Kidney,GO:0070062;GO:0005576;GO:0005615;GO:0004602;GO:0042802;GO:0008430;GO:0042744;GO:0006982
Q14451,Growth factor receptor bound protein 7,Kidney,GO:0042995;GO:0010494;GO:0005829;GO:0005925;GO:0005886;GO:0042802;GO:0035091;GO:0019901;GO:0003723;GO:0007173;GO:0017148;GO:0030335;GO:0034063
P08263,Glutathione S-transferase alpha 1,Kidney,GO:0005829;GO:0070062;GO:0005504;GO:0004602;GO:0004364;GO:0004769;GO:0030855;GO:1901687;GO:0006749;GO:0043651;GO:0006693;GO:0006805
Q76N89,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",Kidney,GO:0005737;GO:0005829;GO:0061630;GO:0090090;GO:0016567;GO:0048814;GO:0006511
A6NFD8,Helt bHLH transcription factor,Kidney,GO:0000785;GO:0005634;GO:0005667;GO:0000981;GO:0001227;GO:0042802;GO:0046983;GO:0000978;GO:0009952;GO:0007417;GO:0021858;GO:0035264;GO:0045944;GO:0009791;GO:0050767;GO:0006357;GO:0001967;GO:0006366
P35680,HNF1 homeobox B,Kidney,GO:0000785;GO:0043231;GO:0005654;GO:0005634;GO:0005667;GO:0003677;GO:0003700;GO:0000981;GO:0042802;GO:0042803;GO:0000978;GO:0001221;GO:0009952;GO:0048754;GO:0048557;GO:0031018;GO:0001714;GO:0050673;GO:0048806;GO:0061017;GO:0030902;GO:0001826;GO:0030073;GO:0001822;GO:1900200;GO:0072181;GO:0061296;GO:1900212;GO:0000122;GO:0007219;GO:0031016;GO:0045893;GO:0010628;GO:0060261;GO:0039020;GO:0048793;GO:0072095;GO:0035565;GO:0006357;GO:0030111;GO:0009749;GO:0060677
Q86XE5,4-hydroxy-2-oxoglutarate aldolase 1,Kidney,GO:0005759;GO:0005739;GO:0106009;GO:0008700;GO:0008747;GO:0042803;GO:0019470;GO:0009436;GO:0046487;GO:0019262;GO:0033609;GO:0042866
P31269,Homeobox A9,Kidney,GO:0000785;GO:0005737;GO:0005654;GO:0005634;GO:0005667;GO:0001228;GO:0003700;GO:0000981;GO:0019899;GO:0000978;GO:1990837;GO:0009952;GO:0060216;GO:0006351;GO:0035115;GO:0048704;GO:0042118;GO:0008584;GO:0030879;GO:0045638;GO:0030850;GO:0009954;GO:0006357;GO:0033574;GO:0007338;GO:0007283;GO:0060065
P09067,Homeobox B5,Kidney,GO:0000785;GO:0005829;GO:0001650;GO:0005654;GO:0005634;GO:0001228;GO:0000981;GO:0000978;GO:1990837;GO:0009653;GO:0009952;GO:0048704;GO:0045446;GO:0006357
P17509,Homeobox B6,Kidney,GO:0000785;GO:0005634;GO:0000981;GO:0003723;GO:0000978;GO:1990837;GO:0009952;GO:0048704;GO:0034101;GO:0006357
P17481,Homeobox B8,Kidney,GO:0000785;GO:0005654;GO:0005634;GO:0000981;GO:0001227;GO:0000977;GO:1990837;GO:0008344;GO:0009952;GO:0021516;GO:0048704;GO:0007625;GO:0045638;GO:0006357;GO:0019233
P17482,Homeobox B9,Kidney,GO:0000785;GO:0005654;GO:0005634;GO:0090575;GO:0003700;GO:0000981;GO:0000978;GO:1990837;GO:0009952;GO:0060326;GO:0006351;GO:0048704;GO:0030879;GO:0045944;GO:0009954;GO:0006357
P31277,Homeobox D11,Kidney,GO:0000785;GO:0005654;GO:0005634;GO:0000981;GO:0000978;GO:1990837;GO:0001658;GO:0009953;GO:0060272;GO:0006357
P13378,Homeobox D8,Kidney,GO:0000785;GO:0005634;GO:0001228;GO:0000981;GO:0000977;GO:1990837;GO:0008595;GO:0000122;GO:0045944;GO:0006357;GO:0048705
P28356,Homeobox D9,Kidney,GO:0000785;GO:0005730;GO:0005654;GO:0005634;GO:0003700;GO:0000981;GO:0001227;GO:0000978;GO:0000977;GO:1990837;GO:0008344;GO:0009952;GO:0006351;GO:0035115;GO:0048704;GO:0035137;GO:0030879;GO:0000122;GO:0048935;GO:0045944;GO:0009954;GO:0006357;GO:0007338;GO:0007519
P05981,Hepsin,Kidney,GO:0016324;GO:0009986;GO:0005911;GO:0005789;GO:0070062;GO:0016020;GO:0043025;GO:0005886;GO:0008233;GO:0004252;GO:0070008;GO:0008236;GO:0034769;GO:0090103;GO:0050910;GO:0043066;GO:0050680;GO:0010719;GO:0097195;GO:0043923;GO:0030307;GO:0010628;GO:2000347;GO:0010756;GO:2000611;GO:0071805;GO:0006508;GO:0008360;GO:0097066
Q96MM7,Heparan sulfate 6-O-sulfotransferase 2,Kidney,GO:0000139;GO:0017095;GO:0015015
P14616,Insulin receptor related receptor,Kidney,GO:0030424;GO:0005899;GO:0005886;GO:0043235;GO:0005524;GO:0008288;GO:0060175;GO:0005006;GO:0005007;GO:0005004;GO:0005008;GO:0140801;GO:0035401;GO:0005009;GO:0043560;GO:0005010;GO:0005011;GO:0043548;GO:0036332;GO:0005018;GO:0005019;GO:0038062;GO:0005020;GO:0004714;GO:0005005;GO:0005021;GO:0030036;GO:0007169;GO:0071469;GO:0030238;GO:0046777
P78414,Iroquois homeobox 1,Kidney,GO:0000785;GO:0005634;GO:0000981;GO:0001227;GO:0000978;GO:0043565;GO:1990837;GO:0048468;GO:0000122;GO:0030182;GO:0010628;GO:0072272;GO:0006357;GO:0014070;GO:0072086
Q9BZI1,Iroquois homeobox 2,Kidney,GO:0000785;GO:0005634;GO:0000981;GO:0001227;GO:0000978;GO:0043565;GO:0048468;GO:0000122;GO:0030182;GO:0072272;GO:0006357;GO:0072086
P18564,Integrin subunit beta 6,Kidney,GO:0030054;GO:0009986;GO:0005813;GO:0009897;GO:0005925;GO:0034685;GO:0008305;GO:0005654;GO:0005886;GO:0043235;GO:0005178;GO:0046872;GO:0140677;GO:0001618;GO:0060348;GO:0060435;GO:0007155;GO:0033627;GO:0000902;GO:0098609;GO:0007160;GO:0071479;GO:0070166;GO:0060022;GO:0006955;GO:0006954;GO:0007229;GO:0061520;GO:0048286;GO:0055091;GO:0009615;GO:0043588;GO:0043129;GO:0071604;GO:0007179;GO:0042060
Q9H252,Potassium voltage-gated channel subfamily H member 6,Kidney,GO:0034702;GO:0005886;GO:0005242;GO:0086013;GO:0071805;GO:0086091;GO:0060307
P78508,Potassium inwardly rectifying channel subfamily J member 10,Kidney,GO:0097449;GO:0016323;GO:0044297;GO:0097546;GO:0034702;GO:0005886;GO:0098793;GO:0005524;GO:0015272;GO:0005242;GO:0007628;GO:0035865;GO:0022010;GO:0051935;GO:1905515;GO:0055075;GO:1990573;GO:0071805;GO:0006813;GO:0048169;GO:0034765;GO:0060075;GO:0007601
Q99712,Potassium inwardly rectifying channel subfamily J member 15,Kidney,GO:0034702;GO:0005886;GO:0005242;GO:1990573;GO:0006813;GO:0034765
O95279,Potassium two pore domain channel subfamily K member 5,Kidney,GO:0034702;GO:0005886;GO:0046872;GO:0015271;GO:0005267;GO:0022841;GO:0046982;GO:0097623;GO:1990573;GO:0071805;GO:0006813;GO:0060075
Q9BVG8,Kinesin family member C3,Kidney,GO:0005813;GO:0030659;GO:0070062;GO:0005794;GO:0005871;GO:0005874;GO:0015630;GO:0005739;GO:0005915;GO:0005524;GO:0042802;GO:0008017;GO:0003777;GO:0090136;GO:0007030;GO:0007018;GO:0007017;GO:0007601;GO:0045218
Q5VTJ3,Kelch domain containing 7A,Kidney,GO:0016020
P05162,Galectin 2,Kidney,GO:1990724;GO:0030246;GO:0016936;GO:0098609;GO:0043065;GO:0050729;GO:0043029
P98164,LDL receptor related protein 2,Kidney,GO:0016324;GO:0030424;GO:0031526;GO:0030669;GO:0005905;GO:0030425;GO:0005783;GO:0031904;GO:0009897;GO:0070062;GO:0005794;GO:0005765;GO:0005764;GO:0005886;GO:0043235;GO:0005509;GO:0038024;GO:0042562;GO:0031994;GO:0005041;GO:0140318;GO:0051087;GO:0017124;GO:0097242;GO:0035904;GO:0008283;GO:0071363;GO:0015889;GO:0060982;GO:1904888;GO:0034311;GO:0006897;GO:1904447;GO:0030900;GO:0010467;GO:0001822;GO:0006629;GO:0008584;GO:0030001;GO:0043066;GO:0030514;GO:0001843;GO:0140058;GO:0003148;GO:0043491;GO:1905167;GO:0050769;GO:0070447;GO:0015031;GO:0061156;GO:0006898;GO:0044321;GO:0001523;GO:0003139;GO:0007605;GO:0045056;GO:0150104;GO:0060068;GO:0003223;GO:0003281;GO:0042359
A6BM72,Multiple EGF like domains 11,Kidney,GO:0016323;GO:0034109;GO:0010842
A8MW99,Meiotic double-stranded break formation protein 4,Kidney,GO:0005694;GO:0000800;GO:0006310;GO:0007129;GO:0042138;GO:0048477;GO:0007283
P08582,Melanotransferrin,Kidney,GO:0009986;GO:0005769;GO:0005788;GO:0070062;GO:0005576;GO:0005615;GO:0005886;GO:0055037;GO:0098552;GO:0005506;GO:0006826;GO:1900025;GO:0090091;GO:0010756
Q96FF7,MISP family member 3,Kidney,
