Uniprot,Gene description,Organ,GO
P03923,Mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,Heart,GO:0005743;GO:0005739;GO:0045271;GO:0008137;GO:0009060;GO:0006120;GO:0032981;GO:0042776;GO:0042220;GO:0042542;GO:0035094
P08590,Myosin light chain 3,Heart,GO:0031672;GO:0005829;GO:0031674;GO:0005859;GO:0016460;GO:0030017;GO:0003785;GO:0005509;GO:0032038;GO:0008307;GO:0060048;GO:0032781;GO:0006942;GO:0002026;GO:0055010
Q8IUG5,Myosin XVIIIB,Heart,GO:0005737;GO:0031941;GO:0032982;GO:0016460;GO:0005634;GO:0016461;GO:0030018;GO:0051015;GO:0005524;GO:0003774;GO:0031032;GO:0055013;GO:0001701;GO:0001570
Q9NPC6,Myozenin 2,Heart,GO:0015629;GO:0030017;GO:0030018;GO:0003779;GO:0051373;GO:0030346;GO:0031433;GO:0070885;GO:0000122;GO:0045214;GO:0043503;GO:0007519
Q86TC9,Myopalladin,Heart,GO:0030424;GO:0005829;GO:0031674;GO:0043231;GO:0005654;GO:0005634;GO:0005886;GO:0030018;GO:0003779;GO:0098632;GO:0008092;GO:0051371;GO:0017124;GO:0007411;GO:0070593;GO:0007156;GO:0045214
Q6P582,Mitotic spindle organizing protein 2A,Heart,GO:0005813;GO:0005829;GO:0000931;GO:0005654;GO:0005819
Q8IVL1,Neuron navigator 2,Heart,GO:0005614;GO:0005654;GO:0043138;GO:0005524;GO:0016887;GO:0140849;GO:0140665;GO:0140584;GO:0061775;GO:0003689;GO:0036121;GO:0061749;GO:0009378;GO:0008201;GO:1990518;GO:0021563;GO:0007626;GO:0022008;GO:0021554;GO:0003025;GO:0007608;GO:0007605;GO:0021564
P13591,Neural cell adhesion molecule 1,Heart,GO:0009986;GO:0062023;GO:0005829;GO:0009897;GO:0005576;GO:0000139;GO:0016020;GO:0005886;GO:0001618;GO:0007155;GO:0071679;GO:0001837;GO:2001260
Q9ULP0,NDRG family member 4,Heart,GO:0016323;GO:0031253;GO:0005737;GO:0005829;GO:0005789;GO:0005886;GO:0060038;GO:0030154;GO:0060973;GO:0035050;GO:0001947;GO:0010642;GO:0014912;GO:0048662;GO:0070374;GO:0010976;GO:2001135;GO:0007165;GO:0048278;GO:0008542
O95167,NADH:ubiquinone oxidoreductase subunit A3,Heart,GO:0005743;GO:0005739;GO:0045271;GO:0008137;GO:0009060;GO:0006120;GO:0032981;GO:0042776
P51970,NADH:ubiquinone oxidoreductase subunit A8,Heart,GO:0005743;GO:0005758;GO:0005739;GO:0045271;GO:0008137;GO:0044877;GO:0009060;GO:0006120;GO:0032981;GO:0042776
O14561,NADH:ubiquinone oxidoreductase subunit AB1,Heart,GO:1990229;GO:0099128;GO:0005743;GO:0005759;GO:0031966;GO:0005739;GO:0005654;GO:0045271;GO:0000035;GO:0000036;GO:0005509;GO:0005504;GO:0140978;GO:0044571;GO:0009060;GO:0006633;GO:0016226;GO:0006120;GO:0032981;GO:0009249;GO:0042776
P28331,NADH:ubiquinone oxidoreductase core subunit S1,Heart,GO:0005743;GO:0005758;GO:0005759;GO:0005739;GO:0045271;GO:0051537;GO:0051539;GO:0009055;GO:0046872;GO:0008137;GO:0009060;GO:0045333;GO:0006120;GO:0032981;GO:0042776
Q8TDX7,NIMA related kinase 7,Heart,GO:0005813;GO:0005737;GO:0005874;GO:0005815;GO:0005654;GO:0005634;GO:0000922;GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0046872;GO:0140677;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0035865;GO:1900227;GO:0032206;GO:0032212;GO:0006468;GO:0007346;GO:0051225
P48681,Nestin,Heart,GO:0005737;GO:0005882;GO:0045111;GO:0031730;GO:0019215;GO:0007420;GO:0048858;GO:0007417;GO:0031076;GO:0000086;GO:0043086;GO:0043524;GO:0032091;GO:0051402;GO:0030844;GO:2000179;GO:0072089
P01138,Nerve growth factor,Heart,GO:0030424;GO:0005829;GO:0030425;GO:0031904;GO:0005576;GO:0005615;GO:0005796;GO:0008021;GO:0008083;GO:0008289;GO:0008191;GO:0005163;GO:0007169;GO:0008625;GO:0050804;GO:0008285;GO:0043524;GO:0021675;GO:0038180;GO:0048812;GO:0043388;GO:0010628;GO:0045666;GO:0046579
Q9BZQ8,Niban apoptosis regulator 1,Heart,GO:0005737;GO:0005829;GO:0070062;GO:0016020;GO:0005886;GO:0001933;GO:0001934;GO:0045727;GO:0034976
Q99748,Neurturin,Heart,GO:0030424;GO:0005576;GO:0005615;GO:0030116;GO:0008083;GO:1904399;GO:0030971;GO:0005102;GO:0007169;GO:0035860;GO:0000165;GO:0021675;GO:0007399;GO:0001755;GO:0031175
Q5VVY1,N-terminal Xaa-Pro-Lys N-methyltransferase 2,Heart,GO:0005737;GO:0005634;GO:0071885;GO:0006480
O95631,Netrin 1,Heart,GO:0015629;GO:0005604;GO:0005829;GO:0005576;GO:0098978;GO:0005654;GO:0000981;GO:0000978;GO:0033564;GO:0006915;GO:0032488;GO:0098609;GO:0061643;GO:0014009;GO:0042472;GO:0060603;GO:0097475;GO:0030517;GO:0007097;GO:0045773;GO:2000147;GO:0060252;GO:0007265;GO:1903975;GO:0051963;GO:0006357;GO:0006930
Q8WV74,Nudix hydrolase 8,Heart,GO:0005739;GO:0010945;GO:0000287;GO:0030145;GO:0046356;GO:0044580;GO:0015938;GO:2001294;GO:0036114;GO:1902859;GO:1901289
Q02218,Oxoglutarate dehydrogenase,Heart,GO:0005759;GO:0031966;GO:0005739;GO:0005634;GO:0045252;GO:0046872;GO:0034602;GO:0004591;GO:0030976;GO:0006103;GO:0021695;GO:0006091;GO:0006096;GO:0021766;GO:0061034;GO:0021860;GO:0021756;GO:0006104;GO:0022028;GO:0021794;GO:0006099
P55809,3-oxoacid CoA-transferase 1,Heart,GO:0005759;GO:0005739;GO:0008260;GO:0046950;GO:0046952;GO:0042182
P56373,Purinergic receptor P2X 3,Heart,GO:0030424;GO:0098686;GO:0005886;GO:0098794;GO:0043235;GO:0098685;GO:0005524;GO:0004931;GO:0046872;GO:0001614;GO:0048266;GO:0070588;GO:0071318;GO:0051649;GO:0098662;GO:0007274;GO:0030432;GO:0010524;GO:0050850;GO:0070207;GO:0048167;GO:0009743;GO:0009409;GO:0009408;GO:0001666;GO:0009612;GO:0050909;GO:0007165;GO:0014832
P19021,Peptidylglycine alpha-amidating monooxygenase,Heart,GO:0070062;GO:0005576;GO:0016020;GO:0030667;GO:0030658;GO:0005509;GO:0005507;GO:0031418;GO:0004598;GO:0004504;GO:0008270;GO:0062112;GO:0001519;GO:0010043
Q9UKZ9,Procollagen C-endopeptidase enhancer 2,Heart,GO:0005576;GO:0005518;GO:0008201;GO:0016504;GO:1990830
Q15116,Programmed cell death 1,Heart,GO:0009897;GO:0005886;GO:0038023;GO:0002250;GO:0006915;GO:0001783;GO:0006959;GO:0002903;GO:0050777;GO:0050868;GO:0002841;GO:0002644;GO:0070234;GO:0050776;GO:1902482
Q14123,Phosphodiesterase 1C,Heart,GO:0005829;GO:0005764;GO:0043025;GO:0004115;GO:0047555;GO:0005516;GO:0048101;GO:0004117;GO:0046872;GO:0019933
Q14432,Phosphodiesterase 3A,Heart,GO:0005829;GO:0016020;GO:0004119;GO:0004118;GO:0004115;GO:0047555;GO:0004114;GO:0099130;GO:0046872;GO:0030284;GO:0097190;GO:0019933;GO:0071321;GO:0071560;GO:0019934;GO:0007186;GO:0006629;GO:0106072;GO:0043066;GO:0043951;GO:0043116;GO:0001556;GO:0060282;GO:0043117;GO:0040020;GO:0060700;GO:0009410
P08559,Pyruvate dehydrogenase E1 subunit alpha 1,Heart,GO:0005759;GO:0005739;GO:0005730;GO:0005634;GO:0045254;GO:0046872;GO:0004739;GO:0034604;GO:0006086;GO:0006006;GO:0006099
O15018,PDZ domain containing 2,Heart,GO:0005911;GO:0034451;GO:0005737;GO:0005829;GO:0005783;GO:0005576;GO:0043231;GO:0005634;GO:0005886;GO:0007155
Q6UXB8,Peptidase inhibitor 16,Heart,GO:0005615;GO:0030414;GO:0061052
Q7Z442,Polycystin 1 like 2 (gene/pseudogene),Heart,GO:0016020;GO:0005262;GO:0005509;GO:0030246;GO:0050982
Q99959,Plakophilin 2,Heart,GO:0005912;GO:0030054;GO:0051286;GO:0005911;GO:0001533;GO:0005737;GO:0030057;GO:0014704;GO:0005882;GO:0016020;GO:0005654;GO:0005634;GO:0005886;GO:0045294;GO:0045296;GO:0086083;GO:0003677;GO:0019215;GO:0060090;GO:0005080;GO:0017080;GO:0044325;GO:0086073;GO:0086002;GO:0086064;GO:0098609;GO:0007267;GO:0002159;GO:0002934;GO:0007507;GO:0045110;GO:0048496;GO:0099017;GO:0010765;GO:0072659;GO:0010810;GO:0086091;GO:1900024;GO:0098911;GO:0086005;GO:0055010
P39877,Phospholipase A2 group V,Heart,GO:0032009;GO:0005576;GO:0005794;GO:0032010;GO:0005886;GO:0055037;GO:0005509;GO:0047498;GO:0047499;GO:0005543;GO:0050482;GO:0035965;GO:0006631;GO:0019370;GO:0034374;GO:0042130;GO:0090385;GO:0034638;GO:0046470;GO:0046471;GO:0006644;GO:1905036;GO:0070374;GO:0090265;GO:0010744;GO:1903028;GO:0050766;GO:1905164;GO:0010518
Q9HBV1,Popeye domain containing 3,Heart,GO:0016020;GO:0042383;GO:0030552;GO:0007507;GO:0042391;GO:0007519;GO:0051146
Q8N3J5,"Protein phosphatase, Mg2+/Mn2+ dependent 1K",Heart,GO:0005759;GO:0005739;GO:0047385;GO:0033192;GO:0140791;GO:0030145;GO:1990439;GO:0017018;GO:0004722;GO:0180006;GO:0180007;GO:0180008;GO:0180005;GO:0180004;GO:0009083;GO:1902531;GO:1902108
O60237,Protein phosphatase 1 regulatory subunit 12B,Heart,GO:0031672;GO:0005737;GO:0005829;GO:0005654;GO:0001725;GO:0030018;GO:0008047;GO:0004857;GO:0017020;GO:0019901;GO:0048812;GO:0006937;GO:0007165
Q8WUF5,Protein phosphatase 1 regulatory subunit 13 like,Heart,GO:0030054;GO:0005829;GO:0045171;GO:0005654;GO:0005634;GO:0045296;GO:0042802;GO:0003714;GO:0006915;GO:0060048;GO:0003215;GO:0031076;GO:0042633;GO:0035264;GO:0048871;GO:0050728;GO:0000122;GO:0045597;GO:0009791;GO:0006357;GO:0003229
Q8TAE6,Protein phosphatase 1 regulatory inhibitor subunit 14C,Heart,GO:0005737;GO:0016020;GO:0004865
B7ZBB8,Protein phosphatase 1 regulatory subunit 3G,Heart,GO:0000164;GO:2001069;GO:0008157;GO:0042593;GO:0005978;GO:0045725;GO:0005979
P54646,Protein kinase AMP-activated catalytic subunit alpha 2,Heart,GO:0030424;GO:0005737;GO:0010494;GO:0005829;GO:0030425;GO:0005794;GO:0043025;GO:0016607;GO:0005654;GO:0031588;GO:0005634;GO:0004676;GO:0047322;GO:0004679;GO:0005524;GO:0003682;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0046872;GO:0004672;GO:0106310;GO:0004674;GO:0004712;GO:0072518;GO:0004711;GO:0006914;GO:0071277;GO:0042149;GO:0071333;GO:0031669;GO:0034599;GO:0071380;GO:0071466;GO:0006695;GO:0097009;GO:0006633;GO:0055089;GO:0042593;GO:0008610;GO:1905691;GO:0043066;GO:0010629;GO:1903944;GO:0032007;GO:1904262;GO:1904428;GO:0010508;GO:0045821;GO:0016239;GO:2000758;GO:1903829;GO:1990044;GO:0006468;GO:0042752;GO:0016241;GO:0070507;GO:0062028;GO:0014850;GO:0048511;GO:0007165;GO:0016055
Q9UGJ0,Protein kinase AMP-activated non-catalytic subunit gamma 2,Heart,GO:0005737;GO:0005829;GO:0005615;GO:0005654;GO:0031588;GO:0005634;GO:0043531;GO:0016208;GO:0004679;GO:0005524;GO:0004862;GO:0008603;GO:0008607;GO:0030295;GO:0019901;GO:0019887;GO:0006754;GO:0042149;GO:0031669;GO:0006633;GO:0005977;GO:0035556;GO:0006469;GO:0045722;GO:0010800;GO:0045860;GO:0043609;GO:0046324;GO:0019217;GO:0046320;GO:0006110;GO:0016126
E7EW31,Proline rich basic protein 1,Heart,GO:0005654
P41222,Prostaglandin D2 synthase,Heart,GO:0005789;GO:0070062;GO:0005576;GO:0005615;GO:0005794;GO:0031965;GO:0048471;GO:0005791;GO:0005504;GO:0004667;GO:0005501;GO:0019371;GO:0010467;GO:0043303;GO:2000255;GO:0001516;GO:0045187;GO:0051384
Q96P65,Pyroglutamylated RFamide peptide receptor,Heart,GO:0016020;GO:0005886;GO:0004930;GO:0004983;GO:0032870;GO:0007186
Q14088,"RAB33A, member RAS oncogene family",Heart,GO:0005768;GO:0005794;GO:0000139;GO:0005886;GO:0005525;GO:0003924;GO:0019882;GO:0000045;GO:0032482
Q9NP90,"RAB9B, member RAS oncogene family",Heart,GO:0005829;GO:0005770;GO:0005764;GO:0045335;GO:0030670;GO:0005886;GO:0030667;GO:0019003;GO:0005525;GO:0003924;GO:0042802;GO:0015031;GO:0032482;GO:0042147
B7ZAP0,RAB GTPase activating protein 1 like,Heart,
Q5T481,RNA binding motif protein 20,Heart,GO:0036464;GO:0005634;GO:0003729;GO:0097157;GO:0003723;GO:1990935;GO:0008270;GO:0060914;GO:0048025;GO:0033120;GO:0000381;GO:0048024;GO:0043484;GO:0160091
Q6ZRY4,"RNA binding protein, mRNA processing factor 2",Heart,GO:0005737;GO:0010494;GO:0005829;GO:0005634;GO:0042802;GO:0003729;GO:0042803;GO:0048557;GO:0030514;GO:0051151;GO:0048661;GO:0000381
Q14206,Regulator of calcineurin 2,Heart,GO:0005737;GO:0005634;GO:0008597;GO:0003676;GO:0019722
Q9H6L5,Reticulophagy regulator 1,Heart,GO:0005801;GO:0005783;GO:0005789;GO:0016604;GO:0005730;GO:0140506;GO:0030574;GO:0007029;GO:0000423;GO:0043524;GO:0061709;GO:0019233;GO:0050872
P49758,Regulator of G protein signaling 6,Heart,GO:0005737;GO:0005829;GO:0016020;GO:0043005;GO:0005634;GO:0005886;GO:0005096;GO:0003924;GO:0007186;GO:0035556;GO:0009968;GO:0043547;GO:0008277
P58872,Rhomboid like 3,Heart,GO:0016020;GO:0005509;GO:0004252;GO:0006508
Q96NA2,Rab interacting lysosomal protein,Heart,GO:0036064;GO:0005737;GO:0005770;GO:0031902;GO:0005765;GO:0005764;GO:0030670;GO:0032991;GO:0051959;GO:0046983;GO:0031267;GO:0060271;GO:0045022;GO:0008333;GO:0032509;GO:0070676;GO:0042177;GO:0045732;GO:0015031
Q5EBL4,Rab interacting lysosomal protein like 1,Heart,GO:0005814;GO:0005813;GO:0036064;GO:0005929;GO:0005737;GO:0005829;GO:0005654;GO:0005886;GO:0051959;GO:0046983;GO:0031267;GO:0060271;GO:0003382;GO:0007263;GO:1903445
Q6ZRF8,Ring finger protein 207,Heart,GO:0048471;GO:0030544;GO:0051087;GO:0044325;GO:0008270;GO:0010628;GO:1905033;GO:1905026;GO:0055117;GO:1901207
P23297,S100 calcium binding protein A1,Heart,GO:0005737;GO:0005829;GO:0005576;GO:0005794;GO:0005739;GO:0005654;GO:0005634;GO:0032991;GO:0016529;GO:0051117;GO:0005509;GO:0048306;GO:0042802;GO:0042803;GO:0044548;GO:0035556;GO:0051000;GO:1903672;GO:0008016;GO:0021762
P0C264,SH3 domain binding kinase family member 3,Heart,GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0106310;GO:0004674;GO:0072518;GO:0004711
Q6ZMJ2,Scavenger receptor class A member 5,Heart,GO:0009986;GO:0005886;GO:0070287;GO:0034605;GO:0006897;GO:0006879;GO:0034755;GO:0070207
O60939,Sodium voltage-gated channel beta subunit 2,Heart,GO:0043194;GO:0033268;GO:0005886;GO:0045202;GO:0030315;GO:0001518;GO:0017080;GO:1902282;GO:0086006;GO:0061337;GO:0086002;GO:0060048;GO:0007268;GO:0010467;GO:0086010;GO:0086012;GO:0007399;GO:0010765;GO:0060371;GO:0086091;GO:0009408;GO:0046684
P31040,Succinate dehydrogenase complex flavoprotein subunit A,Heart,GO:0005743;GO:0005759;GO:0005739;GO:0005730;GO:0045273;GO:0009055;GO:0050660;GO:0008177;GO:0006121;GO:0007399;GO:0042776;GO:0022904;GO:0006105;GO:0006099
Q92629,Sarcoglycan delta,Heart,GO:0005856;GO:0016010;GO:0005886;GO:0016012;GO:0042383;GO:0016529;GO:0055074;GO:0019722;GO:0086003;GO:0055013;GO:0048738;GO:0060977;GO:0060047;GO:0007517;GO:0031503
Q2NKQ1,Small G protein signaling modulator 1,Heart,GO:0005737;GO:0030659;GO:0005829;GO:0005794;GO:0005096;GO:0031267
Q8TEC5,SH3 domain containing ring finger 2,Heart,GO:0005654;GO:0005634;GO:0046872;GO:0019902;GO:0008157;GO:0004864;GO:0061630;GO:0043066;GO:0046329;GO:0031397;GO:0030335;GO:0046330;GO:0032436;GO:0051865;GO:0016567
A0PJX4,Shisa family member 3,Heart,GO:0005789;GO:0090090
Q9Y666,Solute carrier family 12 member 7,Heart,GO:0005886;GO:0032991;GO:0045202;GO:0015379;GO:0019901;GO:0006884;GO:0071333;GO:0007268;GO:0055064;GO:1902476;GO:0006811;GO:0055075;GO:1990573;GO:0071805
O60669,Solute carrier family 16 member 7,Heart,GO:0016323;GO:0005829;GO:0098978;GO:0098686;GO:0005654;GO:0098688;GO:0005886;GO:0098839;GO:0098685;GO:0042802;GO:0015129;GO:0005477;GO:0050833;GO:0015293;GO:0035873;GO:0035879;GO:1901475;GO:0150104
Q5SVS4,Solute carrier family 25 member 30,Heart,GO:0005743;GO:0005739;GO:0005452;GO:0022857;GO:0015698
Q9Y2P4,Solute carrier family 27 member 6,Heart,GO:0005789;GO:0005886;GO:0042383;GO:0047676;GO:0015245;GO:0005324;GO:0004467;GO:0000166;GO:1901480;GO:0031957;GO:0044539;GO:0001676;GO:0015909;GO:0000038
P14672,Solute carrier family 2 member 4,Heart,GO:0005905;GO:0030136;GO:0030659;GO:0005829;GO:0012505;GO:0009897;GO:0070062;GO:0032593;GO:0016020;GO:0045121;GO:0005771;GO:0048471;GO:0005886;GO:0098793;GO:0042383;GO:0016529;GO:0030315;GO:0005802;GO:0030140;GO:0012506;GO:0055056;GO:0015304;GO:0010021;GO:0050873;GO:0005975;GO:0071456;GO:0032869;GO:0071470;GO:0071356;GO:0046323;GO:1904659;GO:0070837;GO:0042593;GO:0044381;GO:0007611;GO:0007616;GO:0031550;GO:0098694;GO:0045471;GO:0007614;GO:0150104;GO:0070343
Q8IVJ1,Solute carrier family 41 member 1,Heart,GO:0016323;GO:0005886;GO:0032991;GO:0022890;GO:0015095;GO:0061768;GO:0022857;GO:0071286;GO:0010961;GO:1903830;GO:0015693;GO:0030001
P48751,Solute carrier family 4 member 3,Heart,GO:0009897;GO:0016020;GO:0005886;GO:0015106;GO:0140900;GO:0005452;GO:0022857;GO:0015701;GO:0061337;GO:0086001;GO:0045851;GO:0098901;GO:0051453;GO:0055085;GO:0150104
Q15599,SLC9A3 regulator 2,Heart,GO:0016324;GO:0012505;GO:0070062;GO:0005925;GO:0005634;GO:0005886;GO:0008013;GO:0045296;GO:0042802;GO:0019902;GO:0043495;GO:0005102;GO:0031799;GO:0031800;GO:0072659;GO:0065003
O43541,SMAD family member 6,Heart,GO:0000785;GO:0005737;GO:0005829;GO:0005794;GO:0071144;GO:0016604;GO:0005654;GO:0005634;GO:0032991;GO:0003682;GO:0070410;GO:0070411;GO:0042802;GO:0046872;GO:0140311;GO:0070412;GO:0000976;GO:0140416;GO:0070698;GO:0034713;GO:0031625;GO:0009653;GO:0035904;GO:0003180;GO:0030509;GO:0030154;GO:0031589;GO:0060976;GO:0045444;GO:0006955;GO:0003183;GO:0032926;GO:0043066;GO:0030514;GO:0008285;GO:0030279;GO:0045668;GO:0060392;GO:0030512;GO:0003148;GO:1902895;GO:0003184;GO:0006357;GO:0043627;GO:0034616;GO:0032496;GO:0060395;GO:0001657;GO:0003281;GO:0007352
B2RUZ4,Small integral membrane protein 1 (Vel blood group),Heart,GO:0009986;GO:0005886;GO:0042803
Q9NRG4,SET and MYND domain containing 2,Heart,GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0140938;GO:0046975;GO:0140999;GO:0016278;GO:0046872;GO:0002039;GO:0016279;GO:0000993;GO:0007507;GO:0008285;GO:0000122;GO:0018027;GO:0018026;GO:0043516;GO:1901796
Q13424,Syntrophin alpha 1,Heart,GO:0070161;GO:0005737;GO:0005856;GO:0016010;GO:0031594;GO:0045211;GO:0032991;GO:0042383;GO:0016013;GO:0003779;GO:0051117;GO:0005516;GO:0050998;GO:0030165;GO:0017080;GO:0005198;GO:0044325;GO:0006936;GO:1902083;GO:0007528;GO:0002027;GO:1902305;GO:0003117;GO:0060307;GO:0086005
O94875,Sorbin and SH3 domain containing 2,Heart,GO:0015629;GO:0016324;GO:0030425;GO:0005925;GO:0030027;GO:0043025;GO:0005634;GO:0048471;GO:0005886;GO:0045202;GO:0030018;GO:0008093;GO:0042802;GO:0003723;GO:0005200;GO:0008307;GO:0061049;GO:0007219
P35713,SRY-box transcription factor 18,Heart,GO:0000785;GO:0005634;GO:0005667;GO:0001228;GO:0000981;GO:0000978;GO:1990837;GO:0000976;GO:0001525;GO:0043534;GO:0048469;GO:0035050;GO:0060956;GO:0060214;GO:0061028;GO:0022405;GO:0001942;GO:0001947;GO:0001701;GO:0001946;GO:0060836;GO:0045892;GO:0000122;GO:0003151;GO:0045893;GO:0045944;GO:0072091;GO:0048866;GO:0001944;GO:0001570
Q92186,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",Heart,GO:0005769;GO:0005576;GO:0005794;GO:0000139;GO:0048471;GO:0005886;GO:0055037;GO:0003828;GO:0000166;GO:0033691;GO:0005975;GO:0001574;GO:0006491;GO:0007399;GO:1990138;GO:0009311;GO:0043525;GO:0051965;GO:0006486;GO:0036211;GO:0042220;GO:0097503
Q9H7V2,Synapse differentiation inducing 1,Heart,GO:0044297;GO:0043198;GO:0043197;GO:0031901;GO:0060076;GO:0098978;GO:0043231;GO:0005886;GO:0014069;GO:0098839;GO:0030672;GO:0035254;GO:0042803;GO:0006886;GO:0051965;GO:0150052;GO:0097091
O95359,Transforming acidic coiled-coil containing protein 2,Heart,GO:0005813;GO:0005737;GO:0005829;GO:0005654;GO:0005886;GO:0016922;GO:0021987;GO:0000226;GO:0007052;GO:0007097
Q6ICL3,Transport and golgi organization 2 homolog,Heart,GO:0005737;GO:0005829;GO:0005794;GO:0005739;GO:0007030;GO:0009306
Q99593,T-box transcription factor 5,Heart,GO:0000785;GO:0005737;GO:0005654;GO:0005634;GO:0032991;GO:0032993;GO:0005667;GO:0003677;GO:0001228;GO:0003700;GO:0000981;GO:0000978;GO:0061629;GO:0043565;GO:0060413;GO:0003167;GO:0060928;GO:0060929;GO:0003181;GO:0086054;GO:0003166;GO:0003218;GO:0060038;GO:0001708;GO:0060980;GO:0007267;GO:0035115;GO:0030326;GO:0003197;GO:0035136;GO:0007507;GO:0030324;GO:0002009;GO:0060044;GO:0030336;GO:0008285;GO:0010719;GO:0007389;GO:0060039;GO:1903781;GO:0060045;GO:0051891;GO:1901846;GO:0045893;GO:1903598;GO:0072513;GO:0045944;GO:0060371;GO:0006357;GO:0003163;GO:0006366;GO:0003281
Q12870,Transcription factor 15,Heart,GO:0000785;GO:0005634;GO:0090575;GO:0043425;GO:0001228;GO:0003700;GO:0000981;GO:0070888;GO:0046983;GO:0000977;GO:0032502;GO:0043583;GO:0045198;GO:0060231;GO:0007498;GO:0048644;GO:1902037;GO:0050884;GO:0048339;GO:2000738;GO:0045944;GO:0036342;GO:1903053;GO:0006357;GO:0003016;GO:0048705;GO:0001756;GO:0019827
P35443,Thrombospondin 4,Heart,GO:0005604;GO:0062023;GO:0005783;GO:0070062;GO:0005576;GO:0005615;GO:0016529;GO:0005509;GO:0008083;GO:0008201;GO:0005178;GO:0048266;GO:0071603;GO:0051451;GO:0016525;GO:0051781;GO:0001938;GO:0090023;GO:0050731;GO:0034103;GO:0034976;GO:0006986;GO:0048771
Q9Y6L7,Tolloid like 2,Heart,GO:0005576;GO:0005615;GO:0005509;GO:0004222;GO:0004252;GO:0008270;GO:0030154;GO:0030199;GO:0009953;GO:0048632;GO:0016485
Q96AN5,Transmembrane protein 143,Heart,GO:0016020;GO:0005739
H3BS89,Transmembrane protein 178B,Heart,GO:0016020
Q5HYA8,Transmembrane protein 67,Heart,GO:0005813;GO:0060170;GO:0035869;GO:0030659;GO:0005789;GO:0036038;GO:0031005;GO:0051082;GO:0060271;GO:0036503;GO:0010826;GO:0035567
Q6P5X7,Transmembrane protein 71,Heart,GO:0016020;GO:0005739
Q6PEY1,Transmembrane protein 88,Heart,GO:0005829;GO:0005886;GO:0030165;GO:0090090;GO:0072659;GO:0050821;GO:0016055
P43489,TNF receptor superfamily member 4,Heart,GO:0009986;GO:0009897;GO:0005886;GO:0005031;GO:0001618;GO:0006955;GO:0006954;GO:0043433;GO:0045892;GO:0030890;GO:0002639;GO:0042098
P09493,Tropomyosin 1,Heart,GO:0015629;GO:0005884;GO:0032059;GO:0005856;GO:0005829;GO:0005862;GO:0032587;GO:0030017;GO:0001725;GO:0003779;GO:0051015;GO:0008092;GO:0042802;GO:0046982;GO:0042803;GO:0005200;GO:0008307;GO:0007015;GO:0060048;GO:0034614;GO:0007010;GO:0030049;GO:0030336;GO:1904753;GO:1904706;GO:0032781;GO:0045785;GO:0003065;GO:0051496;GO:0008360;GO:0008016;GO:0006937;GO:0031529;GO:0045214;GO:0055010;GO:0042060
Q9UPV9,Trafficking kinesin protein 1,Heart,GO:1904115;GO:0044295;GO:0005938;GO:0005737;GO:0031410;GO:0005829;GO:0030425;GO:0005769;GO:0031966;GO:0005739;GO:0005634;GO:0048471;GO:0050811;GO:0017022;GO:0030911;GO:0098957;GO:0048813;GO:0008333;GO:0048311;GO:0022008;GO:0050772;GO:0006493;GO:0006605;GO:0006357;GO:0047496
Q13061,Triadin,Heart,GO:0005829;GO:0005783;GO:0030314;GO:0014701;GO:0016020;GO:0005654;GO:0005886;GO:0016529;GO:0033018;GO:0033017;GO:0030674;GO:0005102;GO:0044325;GO:0031122;GO:0090158;GO:0051649;GO:0060047;GO:0006874;GO:0006936;GO:0060315;GO:1901846;GO:0060316;GO:0086036;GO:0010649;GO:0051279;GO:0010880;GO:0014808;GO:0009617
Q96SJ8,Tetraspanin 18,Heart,GO:0005886;GO:0017156;GO:0051649;GO:0007599;GO:0006954;GO:1903670
O75954,Tetraspanin 9,Heart,GO:0005925;GO:0005886;GO:0097197
