Uniprot,Gene description,Organ,GO
Q6ZMN8,Cyclin I family member 2,Brain,GO:0000307;GO:0005737;GO:0005634;GO:0016538;GO:0000082
Q8IV13,Cyclin J like,Brain,GO:0000307;GO:0005737;GO:0005815;GO:0005634;GO:0016538;GO:0000082
Q6IQ19,"Centriole, cilia and spindle associated protein",Brain,GO:0030424;GO:0005930;GO:0005814;GO:0005813;GO:0036064;GO:0035869;GO:0005929;GO:0072686;GO:0061673;GO:0005819;GO:0008017;GO:0051301;GO:1990755;GO:0045995;GO:1901673
P41217,CD200 molecule,Brain,GO:0030424;GO:0044297;GO:0009986;GO:0016020;GO:0043005;GO:0043025;GO:0005886;GO:0098632;GO:0140081;GO:0086080;GO:0098609;GO:0034113;GO:0008285;GO:0032715;GO:0002695;GO:0043031;GO:1905522;GO:1904465;GO:0150079;GO:0032088;GO:2000405;GO:0150072;GO:0032793;GO:0150074;GO:0071636;GO:0050776;GO:0150077
Q6DT37,CDC42 binding protein kinase gamma,Brain,GO:0031252;GO:0034451;GO:0005737;GO:0005856;GO:0005829;GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0000287;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0030036;GO:0031032;GO:0006468
Q13634,Cadherin 18,Brain,GO:0005912;GO:0016342;GO:0005886;GO:0008013;GO:0045296;GO:0005509;GO:0034332;GO:0016339;GO:0016477;GO:0000902;GO:0044331;GO:0007043;GO:0007156
Q9HBT6,Cadherin 20,Brain,GO:0005912;GO:0016342;GO:0008013;GO:0045296;GO:0005509;GO:0034332;GO:0016339;GO:0016477;GO:0000902;GO:0044331;GO:0007043;GO:0007156
Q9ULB4,Cadherin 9,Brain,GO:0005912;GO:0016342;GO:0005886;GO:0045211;GO:0042734;GO:0008013;GO:0045296;GO:0005509;GO:0034332;GO:0016339;GO:0016477;GO:0000902;GO:0098609;GO:0044331;GO:0007043;GO:0007156;GO:0007416;GO:0099560
Q9H305,Cell death inducing p53 target 1,Brain,GO:0098560;GO:0098574;GO:0005634;GO:0008270;GO:0042771
O14519,Cyclin dependent kinase 2 associated protein 1,Brain,GO:0000785;GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0016581;GO:0048471;GO:0070182;GO:0006261;GO:0001934;GO:0006357
Q00535,Cyclin dependent kinase 5,Brain,GO:0030424;GO:0030054;GO:0000307;GO:0005737;GO:0005829;GO:0030425;GO:0030175;GO:0030426;GO:0030027;GO:0016020;GO:0031594;GO:0043005;GO:0043025;GO:0005654;GO:0005634;GO:0043204;GO:0005886;GO:0014069;GO:0098793;GO:0016533;GO:0004676;GO:0030549;GO:0004679;GO:0005524;GO:0004693;GO:0004677;GO:0005176;GO:0043125;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0051879;GO:0016301;GO:0002039;GO:0004672;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0048156;GO:0050321;GO:0030036;GO:0048675;GO:0007409;GO:0048148;GO:0070509;GO:0051301;GO:0007160;GO:1904646;GO:0021954;GO:0021697;GO:0007268;GO:0022038;GO:0048813;GO:0060079;GO:0021766;GO:0006886;GO:0021819;GO:0000226;GO:0008045;GO:0030517;GO:0045786;GO:0045892;GO:0046826;GO:0031397;GO:0045861;GO:0031914;GO:0051402;GO:0030182;GO:0001764;GO:0031175;GO:0048709;GO:0018105;GO:0018107;GO:0016310;GO:0045956;GO:0043525;GO:0090314;GO:0035418;GO:0006468;GO:0032801;GO:0043113;GO:0042981;GO:0051726;GO:1901987;GO:0030334;GO:0061001;GO:0016241;GO:1903076;GO:0048167;GO:0051966;GO:1903421;GO:0048511;GO:0014044;GO:0019233;GO:0007519;GO:0007416;GO:0001963;GO:0035249;GO:0048488;GO:0016079;GO:0048489;GO:0008542
O76039,Cyclin dependent kinase like 5,Brain,GO:0005813;GO:0036064;GO:0097542;GO:0032839;GO:0044294;GO:0098978;GO:0005654;GO:0005634;GO:0048471;GO:0099092;GO:0005524;GO:0004693;GO:0016301;GO:0004672;GO:0106310;GO:0004674;GO:0031267;GO:0050804;GO:0001764;GO:0045773;GO:0050775;GO:0060999;GO:0035022;GO:1902017;GO:0050773;GO:0099175
P49918,Cyclin dependent kinase inhibitor 1C,Brain,GO:0005737;GO:0005634;GO:0004861;GO:0140678;GO:0004860;GO:0044877;GO:0030325;GO:0043010;GO:0055123;GO:0060669;GO:0071514;GO:0001822;GO:0035264;GO:0030099;GO:1904030;GO:0045892;GO:0050680;GO:0033673;GO:0045930;GO:0042326;GO:0000122;GO:0042551;GO:0045893;GO:0030511;GO:0007096;GO:1902746;GO:0001501;GO:0060065
Q86X02,Cerebellar degeneration related protein 2 like,Brain,GO:0005737;GO:0042802;GO:0055107;GO:0047496
Q8N8U2,Chromodomain Y like 2,Brain,GO:0005634;GO:0035064;GO:0003714
Q9BXF3,CECR2 histone acetyl-lysine reader,Brain,GO:0090537;GO:0000791;GO:0005634;GO:0140658;GO:0006309;GO:0006338;GO:0090102;GO:0007010;GO:0061640;GO:0097194;GO:0060122;GO:0001842;GO:0001843;GO:0007338;GO:0016192
Q9BZC1,CUGBP Elav-like family member 4,Brain,GO:0005737;GO:0005654;GO:0005634;GO:0098794;GO:1990904;GO:0042835;GO:0003729;GO:0000900;GO:0036002;GO:0000380;GO:0009792;GO:0060079;GO:0007281;GO:0001701;GO:0006376;GO:0090394;GO:0048025;GO:0048026;GO:0000381;GO:1902866
Q9HCU4,Cadherin EGF LAG seven-pass G-type receptor 2,Brain,GO:0005737;GO:0016020;GO:0005886;GO:0005509;GO:0004930;GO:0098609;GO:0033326;GO:0060271;GO:0003341;GO:0048813;GO:0007186;GO:0007156;GO:0097475;GO:0021999;GO:0022407;GO:0006355;GO:0032880;GO:0021591;GO:0016055;GO:0060071
Q9NYQ7,Cadherin EGF LAG seven-pass G-type receptor 3,Brain,GO:0016020;GO:0005886;GO:0005509;GO:0004930;GO:0098609;GO:0036514;GO:0007186;GO:0007156;GO:0036515;GO:0060071
P07199,Centromere protein B,Brain,GO:0005694;GO:0000775;GO:0000779;GO:0016604;GO:0005654;GO:0005634;GO:0005721;GO:0019237;GO:0003682;GO:0003677;GO:0003696;GO:0043565
P0CG37,"Cripto, FRL-1, cryptic family 1",Brain,GO:0009986;GO:0005576;GO:0005886;GO:0098552;GO:0070697;GO:0038100;GO:0009952;GO:0001568;GO:0007368;GO:0007369;GO:0007507;GO:0038092
P0CG36,"Cripto, FRL-1, cryptic family 1B",Brain,GO:0009986;GO:0005576;GO:0070697;GO:0038100;GO:0009952;GO:0001568;GO:0007368;GO:0007369;GO:0007507;GO:0038092
Q99674,Cell growth regulator with EF-hand domain 1,Brain,GO:0005576;GO:0005509;GO:0007155;GO:0008285;GO:0051726
O15335,Chondroadherin,Brain,GO:0031012;GO:0005615;GO:0060348;GO:1900155
P28329,Choline O-acetyltransferase,Brain,GO:0005737;GO:0005829;GO:0043005;GO:0005634;GO:0045202;GO:0004102;GO:0008292;GO:0007274;GO:0006836;GO:0006656
Q9BRQ6,Coiled-coil-helix-coiled-coil-helix domain containing 6,Brain,GO:0005829;GO:0140275;GO:0061617;GO:0044284;GO:0005743;GO:0005739;GO:0001401;GO:0042407;GO:0006974;GO:0007007
Q9P2D1,Chromodomain helicase DNA binding protein 7,Brain,GO:0000785;GO:0005730;GO:0005654;GO:0005634;GO:0005524;GO:0016887;GO:0140658;GO:0140849;GO:0140665;GO:0003682;GO:0140584;GO:0061775;GO:0003677;GO:0003689;GO:0036121;GO:0061749;GO:0009378;GO:0042393;GO:1990841;GO:0000978;GO:1990518;GO:0007512;GO:0007628;GO:0035909;GO:0036302;GO:0008015;GO:0001974;GO:0060411;GO:0007417;GO:0043009;GO:0006338;GO:0050890;GO:0021545;GO:0035116;GO:0060429;GO:0060324;GO:0030540;GO:0048806;GO:0003007;GO:0001701;GO:0042472;GO:0060384;GO:0060173;GO:0043584;GO:0042048;GO:0021772;GO:0021553;GO:0040018;GO:0045944;GO:0006355;GO:0010468;GO:0060123;GO:0050767;GO:0010880;GO:0009617;GO:0060041;GO:0003226;GO:0006364;GO:0062009;GO:0048752;GO:0007605;GO:0001501;GO:0030217;GO:0006366;GO:0003222
P05060,Chromogranin B,Brain,GO:0005788;GO:0005615;GO:0030141;GO:0005179
O00533,Cell adhesion molecule L1 like,Brain,GO:0045177;GO:0030425;GO:0070062;GO:0016020;GO:0005886;GO:0002020;GO:0008344;GO:0007411;GO:0007155;GO:0050890;GO:0035640;GO:0043524;GO:0001764;GO:0007165
P52757,Chimerin 2,Brain,GO:0005829;GO:0016020;GO:0045202;GO:0005096;GO:0046872;GO:0001675;GO:0051056;GO:0007165
Q9H2X0,Chordin,Brain,GO:0005615;GO:0036122;GO:0019955;GO:0030509;GO:0009953;GO:0033504;GO:0030514;GO:0030336;GO:0045668;GO:0045785;GO:0002053;GO:0001501;GO:0021513
P08173,Cholinergic receptor muscarinic 4,Brain,GO:0030425;GO:0005886;GO:0045211;GO:0045202;GO:0016907;GO:0007197;GO:0007166;GO:0007268;GO:0007213;GO:0007187;GO:0040012;GO:0007165
P43681,Cholinergic receptor nicotinic alpha 4 subunit,Brain,GO:0005892;GO:0030425;GO:0009897;GO:0016020;GO:0043005;GO:0043025;GO:0005886;GO:0045211;GO:0045202;GO:0042166;GO:0015464;GO:0022848;GO:0015276;GO:0095500;GO:0001508;GO:0042113;GO:0035095;GO:0006816;GO:0007268;GO:0050890;GO:0006281;GO:0060080;GO:0051899;GO:0006811;GO:0050877;GO:0014059;GO:0042391;GO:0001666;GO:0035094;GO:0006979;GO:0019233;GO:0007165;GO:0007271
O43916,Carbohydrate sulfotransferase 1,Brain,GO:0000139;GO:0016020;GO:0005802;GO:0045130;GO:0001517;GO:0008146;GO:0006012;GO:0006954;GO:0018146;GO:0042339;GO:0006044;GO:0005976;GO:0006790
Q9Y4C5,Carbohydrate sulfotransferase 2,Brain,GO:0005829;GO:0005794;GO:0000139;GO:0005654;GO:0005802;GO:0001517;GO:0008146;GO:0005975;GO:0006954;GO:0018146;GO:0006044;GO:1903238;GO:0006790
Q9GZX3,Carbohydrate sulfotransferase 6,Brain,GO:0005794;GO:0000139;GO:0005802;GO:0045130;GO:0001517;GO:0005975;GO:0018146;GO:0006044;GO:0006790
O14578,Citron rho-interacting serine/threonine kinase,Brain,GO:0005829;GO:0016020;GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0046872;GO:0030165;GO:0019901;GO:0106310;GO:0004674;GO:0030291;GO:0072518;GO:0004711;GO:0097110;GO:0017124;GO:0001223;GO:0048699;GO:0000278;GO:0000281;GO:0035331;GO:0051402;GO:0032467;GO:0032956
P12277,Creatine kinase B,Brain,GO:0005829;GO:0070062;GO:0005615;GO:0005739;GO:0005886;GO:0005524;GO:0004111;GO:0031625;GO:0140651;GO:0046314;GO:0021762
P12532,"Creatine kinase, mitochondrial 1A",Brain,GO:0005743;GO:0005739;GO:0005524;GO:0004111;GO:0046314
P12532,"Creatine kinase, mitochondrial 1B",Brain,GO:0005743;GO:0005739;GO:0005524;GO:0004111;GO:0046314
O75122,Cytoplasmic linker associated protein 2,Brain,GO:0044295;GO:0045180;GO:0005938;GO:0031252;GO:0005813;GO:1903754;GO:0005737;GO:0005881;GO:0005829;GO:0098978;GO:0005794;GO:0000776;GO:0005828;GO:0016020;GO:0005874;GO:0005815;GO:0005886;GO:0032587;GO:0005876;GO:0005802;GO:0051015;GO:0002162;GO:0008017;GO:0051010;GO:1990782;GO:0051301;GO:0040001;GO:0007163;GO:0010458;GO:0007030;GO:0034453;GO:0000226;GO:0007020;GO:0031023;GO:0090307;GO:0007052;GO:0051895;GO:0007026;GO:0051497;GO:1903690;GO:0035791;GO:1904261;GO:0010634;GO:0045921;GO:0090091;GO:0099187;GO:0072659;GO:0032956;GO:0030516;GO:0010717;GO:0010470;GO:0031113;GO:0031110;GO:0032886;GO:0006903
P51793,Chloride voltage-gated channel 4,Brain,GO:0097546;GO:0005769;GO:0031901;GO:0005789;GO:0010008;GO:0005794;GO:0043231;GO:0031902;GO:0005765;GO:0005886;GO:0055037;GO:0055038;GO:0008021;GO:0015297;GO:0005524;GO:0005254;GO:0005247;GO:0006821;GO:0034220;GO:1905515
P56747,Claudin 6,Brain,GO:0016327;GO:0005923;GO:0005886;GO:0042802;GO:0005198;GO:0001618;GO:0070830;GO:0016338;GO:0007155
Q6UXS0,C-type lectin domain containing 19A,Brain,GO:0005576;GO:0030246
P0C7M8,C-type lectin domain family 2 member L,Brain,GO:0016020;GO:0030246
Q6UXB4,C-type lectin domain family 4 member G,Brain,GO:0009897;GO:0005886;GO:0030246;GO:0097367;GO:0005537;GO:0070061;GO:0140081;GO:0038187;GO:0030247;GO:0120274;GO:0001618;GO:0046633;GO:0033080;GO:0006955;GO:0046642;GO:0033088;GO:0002710;GO:1903902;GO:0046718;GO:0002456
Q6UXN8,C-type lectin domain containing 9A,Brain,GO:0009986;GO:0016020;GO:0030246;GO:0001819;GO:0006898
Q96DZ5,CAP-Gly domain containing linker protein 3,Brain,GO:0005938;GO:0005829;GO:0031901;GO:0005795;GO:0045121;GO:0035371;GO:0005634;GO:0005886;GO:0055038;GO:0005802;GO:0032588;GO:0035594;GO:0008017;GO:0051010;GO:0031122;GO:0045444;GO:0044091;GO:0031115;GO:0018230;GO:0043065;GO:0010828;GO:0045807;GO:1903078;GO:0001934;GO:0098840
Q9H4D0,Calsyntenin 2,Brain,GO:0009986;GO:0030425;GO:0005789;GO:0098978;GO:0000139;GO:0098839;GO:0045211;GO:0005509;GO:0008306;GO:0007156;GO:1904862;GO:0051965;GO:0050806
Q9BQT9,Calsyntenin 3,Brain,GO:0009986;GO:0030425;GO:0005789;GO:0098982;GO:0098978;GO:0000139;GO:0005811;GO:0044232;GO:0098839;GO:0045211;GO:0032991;GO:0005509;GO:0098632;GO:0004857;GO:0042043;GO:1990845;GO:0106106;GO:1904861;GO:0007156;GO:1904862;GO:0019852;GO:1904890;GO:0160078;GO:0010888;GO:1905704;GO:0050996;GO:1902474;GO:0051965;GO:0050806;GO:0009306;GO:0001558;GO:1904889;GO:1905606;GO:0051963;GO:0097490;GO:0007416;GO:0051932;GO:0035249
Q8IUQ0,Clavesin 1,Brain,GO:0030136;GO:0031901;GO:0005768;GO:0005802;GO:0032588;GO:1902936;GO:0080025;GO:0007040
Q9NRU3,Cyclin and CBS domain divalent metal cation transport mediator 1,Brain,GO:0005886;GO:0022857;GO:0010960;GO:0006811
Q96F85,Cannabinoid receptor interacting protein 1,Brain,GO:0005737;GO:0005886;GO:0031718;GO:2000272;GO:0010469
P26441,Ciliary neurotrophic factor,Brain,GO:0030424;GO:0005737;GO:0005576;GO:0005615;GO:0097386;GO:0043025;GO:0005127;GO:0005125;GO:0008083;GO:0005138;GO:0044877;GO:0048143;GO:0007259;GO:0097696;GO:0070120;GO:0048644;GO:0043524;GO:0046533;GO:0048666;GO:0048680;GO:0008284;GO:0010628;GO:0042531;GO:0046668;GO:0060221;GO:0007165
P26992,Ciliary neurotrophic factor receptor,Brain,GO:0016324;GO:0070110;GO:0097059;GO:0009897;GO:0019898;GO:0005886;GO:0004897;GO:0019955;GO:0004896;GO:0005102;GO:0003360;GO:0070120;GO:0097049;GO:2000672;GO:0043524;GO:0007399;GO:0008284;GO:0007548;GO:0007165;GO:0060538;GO:0001967
Q12860,Contactin 1,Brain,GO:0030424;GO:0070062;GO:0098978;GO:0016020;GO:0005886;GO:0045211;GO:0042734;GO:0098552;GO:0030246;GO:0098632;GO:0007411;GO:0007420;GO:0007155;GO:0098609;GO:0032289;GO:0021549;GO:0010467;GO:0007626;GO:0007219;GO:0010628;GO:0010976;GO:0010765
O94779,Contactin 5,Brain,GO:0030424;GO:0005576;GO:0098982;GO:0005886;GO:0042734;GO:0098552;GO:0098632;GO:0007411;GO:0007420;GO:0098609;GO:0099054;GO:0007605
Q9UQ52,Contactin 6,Brain,GO:0030424;GO:0098688;GO:0005886;GO:0042734;GO:0098552;GO:0045202;GO:0098632;GO:0007411;GO:0007155;GO:0007417;GO:0070593;GO:0007156;GO:0007219;GO:0045747;GO:0050808
P78357,Contactin associated protein 1,Brain,GO:0098978;GO:0016020;GO:0033010;GO:0033270;GO:0048786;GO:0017124;GO:0038023;GO:0007409;GO:0007155;GO:0022010;GO:0007010;GO:0007005;GO:0022011;GO:0098529;GO:0050885;GO:0050884;GO:0048812;GO:0019227;GO:0030913;GO:1990227;GO:0097106;GO:0071205;GO:0002175;GO:0090128;GO:0007165
Q5TAT6,Collagen type XIII alpha 1 chain,Brain,GO:0005911;GO:0005600;GO:0062023;GO:0005788;GO:0005576;GO:0005615;GO:0005886;GO:0045211;GO:0030020;GO:0008201;GO:0030154;GO:0098609;GO:0007160;GO:0001958;GO:0030198;GO:0001763;GO:0001501
Q14993,Collagen type XIX alpha 1 chain,Brain,GO:0005581;GO:0062023;GO:0005788;GO:0031012;GO:0005576;GO:0005615;GO:0005201;GO:0030020;GO:0030674;GO:0007155;GO:0030154;GO:0098609;GO:0030198;GO:0007519;GO:0001501
Q8IZC6,Collagen type XXVII alpha 1 chain,Brain,GO:0005581;GO:0062023;GO:0005788;GO:0005576;GO:0005615;GO:0005583;GO:0030020;GO:0046872;GO:0001525;GO:0030199;GO:0001886;GO:0003431;GO:0030903;GO:0001501
P20849,Collagen type IX alpha 1 chain,Brain,GO:0005594;GO:0062023;GO:0005788;GO:0005576;GO:0005615;GO:0030246;GO:0030020;GO:0046872;GO:0042803;GO:0009887;GO:0030198
Q14050,Collagen type IX alpha 3 chain,Brain,GO:0005594;GO:0062023;GO:0005788;GO:0005576;GO:0005615;GO:0030020;GO:0042803;GO:0030198
Q8IYK4,Collagen beta(1-O)galactosyltransferase 2,Brain,GO:0005788;GO:0050211;GO:0030199
Q9UQ03,Coronin 2B,Brain,GO:0015629;GO:0005737;GO:0005925;GO:0016020;GO:0003779;GO:0051015;GO:1990147;GO:0017166;GO:0030036;GO:0048041;GO:0010812;GO:1904950;GO:0051497;GO:1904951;GO:0032956;GO:0080135;GO:0003093
P12074,Cytochrome c oxidase subunit 6A1,Brain,GO:0005743;GO:0031966;GO:0005739;GO:0045277;GO:0030234;GO:0016491;GO:0045333;GO:0006091;GO:0006123
P16870,Carboxypeptidase E,Brain,GO:0070062;GO:0005615;GO:0005794;GO:0005886;GO:0030667;GO:0030658;GO:0004180;GO:0050839;GO:0004181;GO:0042043;GO:0008270;GO:0003214;GO:0030070;GO:0007218;GO:0030072;GO:0006518;GO:0072657;GO:0033366;GO:0036211;GO:0016485;GO:0016055
Q9BZB8,Cytoplasmic polyadenylation element binding protein 1,Brain,GO:0005737;GO:0005829;GO:0030425;GO:0016020;GO:0043005;GO:0005654;GO:0005634;GO:0000932;GO:0014069;GO:1990904;GO:0045202;GO:0046872;GO:0035925;GO:0003730;GO:0000900;GO:0043022;GO:0008135;GO:0071230;GO:0071456;GO:0032869;GO:0006397;GO:2000766;GO:0031440
Q9UBL6,Copine 7,Brain,GO:0005737;GO:0070062;GO:0005634;GO:0005886;GO:0045202;GO:0005544;GO:0046872;GO:0071277;GO:0006629
Q8TCG5,Carnitine palmitoyltransferase 1C,Brain,GO:0032281;GO:0030424;GO:0030425;GO:0005783;GO:0005789;GO:0098978;GO:0098794;GO:0016746;GO:0008474;GO:0009437;GO:0006631;GO:0099072
Q6NV74,CRACD like,Brain,
Q5IJ48,Crumbs cell polarity complex component 2,Brain,GO:0043296;GO:0016324;GO:0016327;GO:0005737;GO:0070062;GO:0005886;GO:0032991;GO:0035003;GO:0019828;GO:0005509;GO:0044877;GO:0072359;GO:0030010;GO:0045197;GO:0007157;GO:0055111;GO:0045199;GO:0001707;GO:0010951;GO:0014028;GO:0045494;GO:0030513;GO:0010718;GO:0010470;GO:0001895;GO:0046549;GO:0001756;GO:0007601
P24387,Corticotropin releasing hormone binding protein,Brain,GO:0043679;GO:0030425;GO:0031045;GO:0005576;GO:0005615;GO:0005874;GO:0005771;GO:0005634;GO:0043204;GO:0005767;GO:0030141;GO:0043196;GO:0051424;GO:0042277;GO:0048149;GO:0071277;GO:0071320;GO:0071314;GO:0071392;GO:0071391;GO:0097211;GO:0035865;GO:0071356;GO:0071466;GO:0007565;GO:0009755;GO:0006954;GO:0007611;GO:0051460;GO:1900011;GO:0045055;GO:0080135;GO:0051459;GO:2000310;GO:0007165;GO:0001963
O75462,Cytokine receptor like factor 1,Brain,GO:0097058;GO:0005829;GO:0009897;GO:0005576;GO:0005615;GO:0043235;GO:0019955;GO:0004896;GO:0097696;GO:0019221;GO:2000672;GO:0043524;GO:0008284;GO:0001657
Q14194,Collapsin response mediator protein 1,Brain,GO:0005813;GO:0005829;GO:0030426;GO:0030496;GO:0043204;GO:0005819;GO:0031005;GO:0016812;GO:0042802;GO:0010977;GO:0007399;GO:0006139
Q6UUV9,CREB regulated transcription coactivator 1,Brain,GO:0005737;GO:0005829;GO:0016604;GO:0005654;GO:0005634;GO:0005886;GO:0008140;GO:0003713;GO:0071320;GO:0097009;GO:0043153;GO:0007613;GO:1902631;GO:0032793;GO:0045944;GO:0051289;GO:0048511
P43320,Crystallin beta B2,Brain,GO:0042802;GO:0005212;GO:0005198;GO:0002088;GO:0007601
P07320,Crystallin gamma D,Brain,GO:0005737;GO:0005634;GO:0005212;GO:0034614;GO:0002088;GO:0070306;GO:0007601
P22914,Crystallin gamma S,Brain,GO:0005212;GO:0002088;GO:0002009;GO:0007601
Q14894,Crystallin mu,Brain,GO:0005737;GO:0005829;GO:0070062;GO:0005739;GO:0005634;GO:0005782;GO:0050661;GO:0042803;GO:0047127;GO:0070324;GO:0003714;GO:0006554;GO:0000122;GO:0007605;GO:0042403;GO:0070327
Q7Z408,CUB and Sushi multiple domains 2,Brain,GO:0098978;GO:0098839;GO:0099562;GO:0097107
Q7Z407,CUB and Sushi multiple domains 3,Brain,GO:0005886;GO:0050773
Q8WYN3,Cysteine and serine rich nuclear protein 3,Brain,GO:0000785;GO:0005634;GO:0001228;GO:0003700;GO:0000981;GO:0043565;GO:0006915;GO:0043065;GO:0045944;GO:0006357
P01034,Cystatin C,Brain,GO:0005737;GO:0005783;GO:0005788;GO:0070062;GO:0005576;GO:0005615;GO:1904813;GO:0005794;GO:0005886;GO:1904724;GO:0031982;GO:0001540;GO:0004869;GO:0004866;GO:0042802;GO:0030414;GO:0002020;GO:0006952;GO:0060313;GO:0010711;GO:0060311;GO:0010716;GO:0010466;GO:0045861;GO:0034103;GO:0097435
P0DMU8,Cancer/testis antigen family 45 member A5,Brain,
P0C2S0,Cortexin 2,Brain,GO:0016020
Q4LDR2,Cortexin 3,Brain,GO:0016020
A0A1B0GTU2,Cortexin domain containing 1,Brain,GO:0016020
O14529,Cut like homeobox 2,Brain,GO:0000785;GO:0070062;GO:0005634;GO:0000981;GO:0001227;GO:0000978;GO:0000977;GO:0043565;GO:1990837;GO:0050890;GO:0000122;GO:0050775;GO:0061003;GO:2000463;GO:0010628;GO:0051965;GO:0006357;GO:0007614
P49238,C-X3-C motif chemokine receptor 1,Brain,GO:0009986;GO:0097447;GO:0009897;GO:0160056;GO:0043005;GO:0032809;GO:0048471;GO:0005886;GO:0019957;GO:0016493;GO:0019960;GO:0016495;GO:0004950;GO:0031737;GO:0008528;GO:0004930;GO:0002250;GO:0061760;GO:0035425;GO:0007420;GO:0019722;GO:0007155;GO:0060326;GO:0007267;GO:0006968;GO:0071222;GO:0071560;GO:0071356;GO:0021626;GO:0006935;GO:0007186;GO:0048874;GO:0006955;GO:0045087;GO:0030595;GO:0050901;GO:0007613;GO:0002282;GO:0050804;GO:0150090;GO:0016525;GO:2001234;GO:0030336;GO:0110091;GO:0032691;GO:1900272;GO:1904150;GO:0007200;GO:0045766;GO:0043123;GO:0007204;GO:1904141;GO:0090026;GO:0002052;GO:0050769;GO:0051897;GO:1904139;GO:0050767;GO:0045428;GO:0048167;GO:0032680;GO:0002931;GO:0009611;GO:0035176;GO:0060074;GO:0098883
Q7LFL8,CXXC finger protein 5,Brain,GO:0005829;GO:0005654;GO:0005634;GO:0140297;GO:0008327;GO:0043565;GO:0008270;GO:0000122;GO:0043123;GO:0043467
Q96F07,Cytoplasmic FMR1 interacting protein 2,Brain,GO:0005737;GO:0005829;GO:0070062;GO:0016020;GO:0043005;GO:0005634;GO:0048471;GO:0031209;GO:0045202;GO:0031267;GO:0097202;GO:0006915;GO:0007411;GO:0000902;GO:0030031;GO:0098609;GO:0097484;GO:0051388;GO:0045862;GO:0030833;GO:0150052
Q9NR63,Cytochrome P450 family 26 subfamily B member 1,Brain,GO:0005737;GO:0005789;GO:0062183;GO:0020037;GO:0005506;GO:0004497;GO:0016709;GO:0008401;GO:0001972;GO:0060349;GO:0001709;GO:0071300;GO:0007417;GO:0070268;GO:0030326;GO:0061436;GO:0001768;GO:0006954;GO:0001822;GO:0007140;GO:0048387;GO:0010628;GO:2001037;GO:0009954;GO:0045580;GO:0033189;GO:0034653;GO:0042573;GO:0048384;GO:0007283;GO:0043587;GO:0006766;GO:0006805
Q9H0Q0,CYFIP related Rac1 interactor A,Brain,GO:0016020;GO:0031267;GO:0030833
Q86T65,Dishevelled associated activator of morphogenesis 2,Brain,GO:0070062;GO:0003779;GO:0031267;GO:0030036;GO:0007368;GO:0021516;GO:0048715;GO:0090521;GO:0090263;GO:0030335;GO:0032956;GO:0030833;GO:0060828;GO:0051489;GO:2000050;GO:0016055
O75553,DAB adaptor protein 1,Brain,GO:0005737;GO:0005829;GO:0098978;GO:0043231;GO:0048471;GO:0035591;GO:0007628;GO:0048708;GO:0007409;GO:0007259;GO:0021813;GO:0021589;GO:0016358;GO:0051645;GO:0021766;GO:0097477;GO:0021819;GO:0048712;GO:0050771;GO:0007162;GO:0046426;GO:0001764;GO:0045666;GO:0021942;GO:0140650;GO:0038026;GO:0090128;GO:0007264;GO:0021517
Q5SW24,Dishevelled binding antagonist of beta catenin 2,Brain,GO:0005737;GO:0008013;GO:0070097;GO:0051018;GO:0005080;GO:0008134;GO:0003382;GO:0002244;GO:0072061;GO:0007162;GO:1900108;GO:0043588
Q96B18,Dishevelled binding antagonist of beta catenin 3,Brain,GO:0005737;GO:0070097;GO:0042802;GO:0051018;GO:0005080;GO:0060070;GO:0001837;GO:0090090;GO:0030308;GO:0010719;GO:0030178
Q9Y4D2,Diacylglycerol lipase alpha,Brain,GO:0005737;GO:0032590;GO:0032591;GO:0031901;GO:0005886;GO:0098839;GO:0045211;GO:0043196;GO:0004465;GO:0046872;GO:0047372;GO:0019369;GO:1901696;GO:0046340;GO:0006640;GO:0007405;GO:0150077;GO:0098921
Q9H9R9,Dysbindin domain containing 1,Brain,GO:0005737;GO:0009966
Q9BQY9,Dysbindin domain containing 2,Brain,GO:0005737;GO:0006469;GO:0009966
P43146,DCC netrin 1 receptor,Brain,GO:0044295;GO:0009986;GO:0005829;GO:0005886;GO:0098839;GO:0098685;GO:0004888;GO:0033564;GO:0006915;GO:0007411;GO:0007409;GO:0098609;GO:0033563;GO:0048671;GO:2000171;GO:0010977;GO:0001764;GO:0099170;GO:0021965
Q6V1P9,Dachsous cadherin-related 2,Brain,GO:0005886;GO:0005509;GO:0098609;GO:0072137;GO:0007156;GO:0072006
