Uniprot,Gene description,Organ,GO
Q9HDC9,Adipocyte plasma membrane associated protein,Liver,GO:0009986;GO:0016020;GO:0004064;GO:0016844;GO:0009058
O14791,Apolipoprotein L1,Liver,GO:0072562;GO:0005788;GO:0005576;GO:0005615;GO:0034364;GO:0016020;GO:0034361;GO:0005254;GO:0008289;GO:1902476;GO:0008203;GO:0051838;GO:0045087;GO:0006869;GO:0042157
Q9BWW8,Apolipoprotein L6,Liver,GO:0005737;GO:0005576;GO:0008289;GO:0006869;GO:0042157
Q8NBQ7,Aquaporin 11,Liver,GO:0009986;GO:0005737;GO:0030659;GO:0005783;GO:0005789;GO:0043231;GO:0005886;GO:0015267;GO:0015254;GO:0140070;GO:0015250;GO:0048388;GO:0015793;GO:0080170;GO:0032364;GO:0009992;GO:0050680;GO:1904293;GO:1903573;GO:0008284;GO:0006486;GO:0051260;GO:0006612;GO:0072014;GO:0006833
P10275,Androgen receptor,Liver,GO:0000785;GO:0005737;GO:0005829;GO:0016607;GO:0005654;GO:0005634;GO:0005886;GO:0032991;GO:0005497;GO:0051117;GO:0008013;GO:0003682;GO:0001228;GO:0003700;GO:0000981;GO:0019899;GO:0034056;GO:0004930;GO:0060090;GO:0140693;GO:0004879;GO:0070974;GO:0000978;GO:0000979;GO:0001091;GO:0061629;GO:0005102;GO:0005496;GO:0000976;GO:0001223;GO:0008270;GO:0030521;GO:0048645;GO:0007267;GO:0071391;GO:0071383;GO:0071394;GO:0060742;GO:0003382;GO:0050673;GO:0030520;GO:0001701;GO:0048009;GO:0030522;GO:0060599;GO:0033327;GO:0048808;GO:0008584;GO:0019102;GO:0060749;GO:0000165;GO:0060571;GO:0035264;GO:0008285;GO:0050680;GO:2001237;GO:0045720;GO:0000122;GO:0140694;GO:0030518;GO:0045597;GO:0008284;GO:0045893;GO:0060769;GO:0010628;GO:0043568;GO:0045726;GO:0033148;GO:0043410;GO:1902895;GO:0051092;GO:0042327;GO:0045944;GO:0045945;GO:0060740;GO:0060736;GO:0048638;GO:0060685;GO:1903076;GO:0003073;GO:0072520;GO:0007165;GO:0007338;GO:0007283;GO:0060748;GO:0006366
P51690,Arylsulfatase L,Liver,GO:0005788;GO:0070062;GO:0005794;GO:0005795;GO:0004065;GO:0046872;GO:0001501
Q93070,ADP-ribosyltransferase 4 (inactive) (Dombrock blood group),Liver,GO:0005576;GO:0005886;GO:0098552;GO:0003950;GO:0106274;GO:0016779;GO:0006525
Q96DX5,Ankyrin repeat and SOCS box containing 9,Liver,GO:0031466;GO:0005829;GO:0005739;GO:1990756;GO:0035556;GO:0045732;GO:0043161;GO:0016567
P50553,Achaete-scute family bHLH transcription factor 1,Liver,GO:0000785;GO:0043025;GO:0005634;GO:0090575;GO:0043425;GO:0003682;GO:0003700;GO:0000981;GO:0001227;GO:0070888;GO:0042802;GO:0003676;GO:0046983;GO:0000978;GO:0000977;GO:1990837;GO:0061104;GO:0061103;GO:0048469;GO:0071259;GO:0021954;GO:0021987;GO:0021892;GO:0021902;GO:0007507;GO:0060487;GO:0061100;GO:0097475;GO:0050883;GO:0043066;GO:0045892;GO:0045665;GO:0000122;GO:0007400;GO:0007405;GO:0022008;GO:0048666;GO:0030182;GO:0048663;GO:0048665;GO:0003358;GO:0003359;GO:0007219;GO:0060166;GO:0014003;GO:0048935;GO:0045787;GO:2000179;GO:0050769;GO:0043525;GO:0045666;GO:0045747;GO:0045944;GO:0030856;GO:0010468;GO:0007346;GO:0050767;GO:0060165;GO:0070849;GO:0051593;GO:0032526;GO:0007423;GO:0021527;GO:0021530;GO:0061102;GO:0060163;GO:0061549;GO:0048485;GO:0060579;GO:0021750
A6ND91,Aspartate dehydrogenase domain containing,Liver,GO:0033735;GO:0050661;GO:0009435
Q86U10,Asparaginase,Liver,GO:0005829;GO:0003847;GO:0016747;GO:0004067;GO:0004622;GO:0009066;GO:0016042
Q8NB49,ATPase phospholipid transporting 11C,Liver,GO:0031901;GO:0005783;GO:0005789;GO:0005765;GO:1990531;GO:0005886;GO:0055037;GO:0055038;GO:0005524;GO:0016887;GO:0140326;GO:0000287;GO:0090555;GO:0140346;GO:0090556;GO:0034220;GO:0045332
P25311,"Alpha-2-glycoprotein 1, zinc-binding",Liver,GO:0062023;GO:0009897;GO:0070062;GO:0005576;GO:0005615;GO:0005634;GO:0008320;GO:0004540;GO:0007155;GO:0001580;GO:0006955;GO:0008285
P21953,Branched chain keto acid dehydrogenase E1 subunit beta,Liver,GO:0160157;GO:0005759;GO:0005739;GO:0005730;GO:0005654;GO:0045252;GO:0003863;GO:0044877;GO:0009083;GO:0006629;GO:0051591;GO:0051384;GO:0007584
Q9HD36,BCL2 like 10,Liver,GO:0005829;GO:0005783;GO:0016020;GO:0044233;GO:0005741;GO:0005739;GO:0031965;GO:0005819;GO:0005509;GO:0089720;GO:0015267;GO:0006915;GO:0097192;GO:0007292;GO:0008630;GO:0031023;GO:0043066;GO:0043065;GO:0001836;GO:0007283
P20749,BCL3 transcription coactivator,Liver,GO:0032996;GO:0033257;GO:0005737;GO:0005829;GO:0043231;GO:0030496;GO:0005654;GO:0005634;GO:0048471;GO:0005886;GO:0032991;GO:0140297;GO:0042826;GO:0030674;GO:0003713;GO:0003714;GO:0019730;GO:0007249;GO:0042742;GO:0042832;GO:0006974;GO:0030330;GO:0030198;GO:0002268;GO:0002467;GO:0002455;GO:0042771;GO:0002315;GO:0043066;GO:0045892;GO:0032717;GO:0032088;GO:0046426;GO:0070233;GO:0032720;GO:0045893;GO:0032733;GO:0045944;GO:0045727;GO:0032729;GO:0006606;GO:0042981;GO:0051101;GO:1901222;GO:0010225;GO:0009615;GO:0048536;GO:0070231;GO:0042088;GO:0045064
Q9BYV7,Beta-carotene oxygenase 2,Liver,GO:0005759;GO:0005739;GO:0010437;GO:0102076;GO:0003834;GO:0010436;GO:0046872;GO:0016702;GO:0016121;GO:0016119;GO:0016116;GO:0062172;GO:1901176;GO:0051881;GO:2000377;GO:0042574;GO:0042573;GO:0016124;GO:1901826
Q9UMX3,BCL2 family apoptosis regulator BOK,Liver,GO:0033106;GO:0005737;GO:0031901;GO:0005783;GO:0005789;GO:0005794;GO:0016020;GO:0005743;GO:0031966;GO:0005741;GO:0005739;GO:0005640;GO:0005634;GO:0055038;GO:0032588;GO:0051400;GO:0015267;GO:0046982;GO:0042803;GO:0044877;GO:0005102;GO:0031625;GO:0006915;GO:0006921;GO:0097192;GO:0072332;GO:0008630;GO:0008584;GO:0051902;GO:1901029;GO:0060546;GO:0043524;GO:0051402;GO:0048709;GO:0043065;GO:2001056;GO:1902237;GO:1900119;GO:2001244;GO:1901030;GO:1903899;GO:0051259;GO:0010506;GO:1901382;GO:0051480;GO:1904708;GO:0001836
Q86WA6,Biphenyl hydrolase like,Liver,GO:0005741;GO:0005739;GO:0047658;GO:0006520;GO:0009636;GO:0006805
P43251,Biotinidase,Liver,GO:0070062;GO:0005576;GO:0005615;GO:0005759;GO:0047708;GO:0006768;GO:0007417
A1L170,Chromosome 1 open reading frame 226,Liver,
Q5VUE5,Chromosome 1 open reading frame 53,Liver,GO:0005739
Q9NZP8,Complement C1r subcomponent like,Liver,GO:0070062;GO:0005615;GO:0004252;GO:0006958;GO:0045087;GO:0031638
A6NCS6,Chromosome 2 open reading frame 72,Liver,
A0A1B0GTC6,Chromosome 3 open reading frame 85,Liver,
P0C0L4,Complement C4A (Rodgers blood group),Liver,GO:0030424;GO:0072562;GO:0030425;GO:0005788;GO:0070062;GO:0005576;GO:0005615;GO:0043025;GO:0005886;GO:0045202;GO:0001849;GO:0004866;GO:0006956;GO:0006958;GO:0006954;GO:0045087;GO:2000427
Q8IY42,Chromosome 4 open reading frame 19,Liver,
Q9UGQ2,Calcium channel flower domain containing 1,Liver,GO:0005769;GO:0005789;GO:0005794;GO:0005886;GO:0055037;GO:0008021;GO:0016192
P04040,Catalase,Liver,GO:0062151;GO:0005737;GO:0005829;GO:0070062;GO:0005576;GO:1904813;GO:0005925;GO:0043231;GO:0016020;GO:0005739;GO:0005782;GO:0005778;GO:0005777;GO:0032991;GO:0034774;GO:0004046;GO:0016209;GO:0004096;GO:0019899;GO:0020037;GO:0042802;GO:0046872;GO:0050661;GO:0016684;GO:0042803;GO:0009060;GO:0061692;GO:0071363;GO:0008203;GO:0020027;GO:0042744;GO:0043066;GO:0001649;GO:0051781;GO:0051897;GO:0014823;GO:0072722;GO:0046686;GO:0032355;GO:0045471;GO:0070542;GO:0042542;GO:0055093;GO:0001666;GO:0014854;GO:0032868;GO:0033591;GO:0010288;GO:0009642;GO:0010193;GO:0080184;GO:0000302;GO:0033189;GO:0033197;GO:0009410;GO:0006641;GO:0001657;GO:0009650
Q9NVL8,Coiled-coil domain containing 198,Liver,GO:0031410;GO:0005886;GO:0097009
P08571,CD14 molecule,Liver,GO:0010008;GO:0009897;GO:0070062;GO:0005576;GO:0005615;GO:0005794;GO:0046696;GO:0045121;GO:0005886;GO:0030667;GO:0001530;GO:0001875;GO:0070891;GO:0001847;GO:0016019;GO:0006915;GO:0002752;GO:0007166;GO:0071726;GO:0071222;GO:0071223;GO:0071219;GO:0071727;GO:0006954;GO:0045087;GO:0006909;GO:0001819;GO:0045807;GO:0032757;GO:0031666;GO:0034145;GO:0032760;GO:0032481;GO:0032729;GO:0006898;GO:0051602;GO:0045471;GO:0032026;GO:0034612;GO:0034142
Q8IX05,CD302 molecule,Liver,GO:0005938;GO:0009897;GO:0030175;GO:0016020;GO:0005902;GO:0030246;GO:0038023;GO:0006909
P01730,CD4 molecule,Liver,GO:0030669;GO:0005769;GO:0005788;GO:0005789;GO:0009897;GO:0045121;GO:0005886;GO:0042101;GO:0015026;GO:0019899;GO:0005201;GO:0042802;GO:0042011;GO:0042012;GO:0008289;GO:0042289;GO:0023026;GO:0042803;GO:0019901;GO:1990782;GO:0038023;GO:0004888;GO:0001618;GO:0008270;GO:0002250;GO:0019722;GO:0007155;GO:0007169;GO:0007166;GO:0097011;GO:0050829;GO:0007167;GO:0035397;GO:0006955;GO:0035723;GO:0030225;GO:0032507;GO:0050850;GO:0043123;GO:0045893;GO:0070374;GO:0032743;GO:0033674;GO:0043410;GO:0045657;GO:0050731;GO:0045860;GO:0001934;GO:0050870;GO:0046598;GO:0051924;GO:0050863;GO:0007165;GO:0042110;GO:0030217;GO:0045058
P32320,Cytidine deaminase,Liver,GO:0005829;GO:0005576;GO:1904813;GO:0034774;GO:1904724;GO:0004126;GO:0042802;GO:0001882;GO:0042803;GO:0008270;GO:0007166;GO:0071217;GO:0009972;GO:0019858;GO:0030308;GO:0045980;GO:0008655;GO:0046898;GO:0044206
Q16878,Cysteine dioxygenase type 1,Liver,GO:0005829;GO:0017172;GO:0008198;GO:0016151;GO:0008270;GO:0006534;GO:0006954;GO:0019448;GO:0007595;GO:0043200;GO:0051591;GO:0045471;GO:0033762;GO:0051384;GO:0000097;GO:0042412
Q96G23,Ceramide synthase 2,Liver,GO:0005783;GO:0005789;GO:0016020;GO:0003677;GO:0050291;GO:0046513;GO:0048681;GO:1900148;GO:1905045;GO:0019216;GO:0035902;GO:0030148
O00748,Carboxylesterase 2,Liver,GO:0005783;GO:0005788;GO:0043231;GO:0106435;GO:0052689;GO:0047374;GO:0009056;GO:0006693;GO:0006805
Q6UWW8,Carboxylesterase 3,Liver,GO:0005829;GO:0005788;GO:0070062;GO:0106435;GO:0052689;GO:0034383;GO:0006805
O15335,Chondroadherin,Liver,GO:0031012;GO:0005615;GO:0060348;GO:1900155
Q8NE62,Choline dehydrogenase,Liver,GO:0005743;GO:0005739;GO:0008812;GO:0050660;GO:0042426;GO:0019285
P36222,Chitinase 3 like 1,Liver,GO:0005737;GO:0005783;GO:0070062;GO:0031012;GO:0005576;GO:0005615;GO:0048471;GO:0035580;GO:0030246;GO:0008061;GO:0005201;GO:0007250;GO:0006915;GO:0005975;GO:0051216;GO:0071356;GO:0006032;GO:0006954;GO:0030324;GO:0045766;GO:0070374;GO:0032757;GO:0010800;GO:0051897;GO:0070555;GO:0070741;GO:0009612;GO:0034612
Q9H2X0,Chordin,Liver,GO:0005615;GO:0036122;GO:0019955;GO:0030509;GO:0009953;GO:0033504;GO:0030514;GO:0030336;GO:0045668;GO:0045785;GO:0002053;GO:0001501;GO:0021513
P43681,Cholinergic receptor nicotinic alpha 4 subunit,Liver,GO:0005892;GO:0030425;GO:0009897;GO:0016020;GO:0043005;GO:0043025;GO:0005886;GO:0045211;GO:0045202;GO:0042166;GO:0015464;GO:0022848;GO:0015276;GO:0095500;GO:0001508;GO:0042113;GO:0035095;GO:0006816;GO:0007268;GO:0050890;GO:0006281;GO:0060080;GO:0051899;GO:0006811;GO:0050877;GO:0014059;GO:0042391;GO:0001666;GO:0035094;GO:0006979;GO:0019233;GO:0007165;GO:0007271
Q9H5X1,Cytosolic iron-sulfur assembly component 2A,Liver,GO:0005829;GO:0097361;GO:0005654;GO:0046872;GO:0007059;GO:0016226;GO:0106035;GO:0097428
Q9UHD4,Cell death inducing DFFA like effector b,Liver,GO:0030137;GO:0030127;GO:0005829;GO:0005783;GO:0005789;GO:0005794;GO:0005811;GO:0048471;GO:0042802;GO:0120013;GO:0060090;GO:0070300;GO:0006915;GO:0090110;GO:0097194;GO:0008630;GO:0160077;GO:0019915;GO:0043065;GO:0042981;GO:0090207;GO:0031667;GO:0034379
Q8N5K1,CDGSH iron sulfur domain 2,Liver,GO:0005783;GO:0005789;GO:0016020;GO:0005741;GO:0097038;GO:0032991;GO:0051537;GO:0046872;GO:0042803;GO:0003723;GO:0000422;GO:0010506
Q9NSE2,Cytokine inducible SH2 containing protein,Liver,GO:0005829;GO:0005886;GO:0005126;GO:0019221;GO:0035556;GO:0001960;GO:0046426;GO:0016567;GO:0001558
O95832,Claudin 1,Liver,GO:0016324;GO:0016323;GO:0005923;GO:0016328;GO:0016020;GO:0005886;GO:0032991;GO:0070160;GO:0042802;GO:0005198;GO:0001618;GO:0070830;GO:0016338;GO:0007155;GO:0034331;GO:0045216;GO:1903545;GO:0071284;GO:0071560;GO:0071356;GO:0071346;GO:0008065;GO:0090557;GO:0061436;GO:0097421;GO:0035633;GO:1903348;GO:0030335;GO:0060054;GO:0090303;GO:0051259;GO:0071548;GO:0045471;GO:0070673;GO:0032496;GO:0009636;GO:0061772
Q6UXB4,C-type lectin domain family 4 member G,Liver,GO:0009897;GO:0005886;GO:0030246;GO:0097367;GO:0005537;GO:0070061;GO:0140081;GO:0038187;GO:0030247;GO:0120274;GO:0001618;GO:0046633;GO:0033080;GO:0006955;GO:0046642;GO:0033088;GO:0002710;GO:1903902;GO:0046718;GO:0002456
P10909,Clusterin,Liver,GO:0097440;GO:0072562;GO:0009986;GO:0042583;GO:0062023;GO:0005737;GO:0005829;GO:0070062;GO:0005576;GO:0005615;GO:0005794;GO:0043231;GO:0005743;GO:0005739;GO:0097418;GO:0005634;GO:0099020;GO:0048471;GO:0031093;GO:0032991;GO:0034366;GO:0045202;GO:0001540;GO:0050750;GO:0051787;GO:0140597;GO:0044877;GO:0051087;GO:0048018;GO:0005102;GO:0048156;GO:0031625;GO:0051082;GO:0097242;GO:0000902;GO:0032286;GO:0051131;GO:0061077;GO:0006956;GO:0006958;GO:0002434;GO:0045087;GO:0097193;GO:0006629;GO:0001774;GO:0061518;GO:1905907;GO:1902430;GO:1902230;GO:0043524;GO:0031333;GO:0090201;GO:1903573;GO:1905908;GO:1902004;GO:0043065;GO:0010628;GO:2001244;GO:1902998;GO:0051092;GO:0045429;GO:0032436;GO:0031334;GO:0048260;GO:0032760;GO:2000060;GO:0017038;GO:0050821;GO:0061740;GO:1900221;GO:0042981;GO:0042127;GO:1902847;GO:0001836;GO:0051788;GO:0009615;GO:0043691
Q8N0X4,Citramalyl-CoA lyase,Liver,GO:0005739;GO:0047777;GO:0016787;GO:0000287;GO:0004474;GO:0106121;GO:0070207;GO:0106064
Q96DG6,Carboxymethylenebutenolidase homolog,Liver,GO:0005829;GO:0070062;GO:0016787;GO:0006805
Q53SF7,Cordon-bleu WH2 repeat protein like 1,Liver,GO:0070062;GO:0003785;GO:0045296
P39060,Collagen type XVIII alpha 1 chain,Liver,GO:0005604;GO:0005581;GO:0062023;GO:0005788;GO:0070062;GO:0005576;GO:0005615;GO:0030020;GO:0046872;GO:0001525;GO:0009887;GO:0007155;GO:0030199;GO:0001886;GO:0008285;GO:0030903;GO:0051599;GO:0009410;GO:0001501;GO:0007601
Q9BWP8,Collectin subfamily member 11,Liver,GO:0005581;GO:0009897;GO:0005576;GO:0005615;GO:1905370;GO:0005509;GO:0120153;GO:0005537;GO:0003677;GO:0042806;GO:0042802;GO:0070492;GO:0019730;GO:0002752;GO:0006956;GO:0001867;GO:0032502;GO:0097194;GO:1903028;GO:0006508
Q8NE35,Cytoplasmic polyadenylation element binding protein 3,Liver,GO:0097440;GO:0030014;GO:0005737;GO:0005829;GO:0030425;GO:0030496;GO:0043005;GO:0005654;GO:0005634;GO:0005886;GO:0014069;GO:0045202;GO:0035925;GO:0003730;GO:0000900;GO:0043022;GO:0003723;GO:0035613;GO:0008135;GO:0061158;GO:0071230;GO:0007616;GO:2000766;GO:1900248;GO:0000122;GO:0017148;GO:0060999;GO:1900153;GO:0060213;GO:0045727;GO:0060998;GO:0048167
P23786,Carnitine palmitoyltransferase 2,Liver,GO:0005743;GO:0005739;GO:0005730;GO:0005654;GO:0016746;GO:0008458;GO:0004095;GO:0009437;GO:0006853;GO:0006635;GO:0001701;GO:0001676;GO:0120162
P24387,Corticotropin releasing hormone binding protein,Liver,GO:0043679;GO:0030425;GO:0031045;GO:0005576;GO:0005615;GO:0005874;GO:0005771;GO:0005634;GO:0043204;GO:0005767;GO:0030141;GO:0043196;GO:0051424;GO:0042277;GO:0048149;GO:0071277;GO:0071320;GO:0071314;GO:0071392;GO:0071391;GO:0097211;GO:0035865;GO:0071356;GO:0071466;GO:0007565;GO:0009755;GO:0006954;GO:0007611;GO:0051460;GO:1900011;GO:0045055;GO:0080135;GO:0051459;GO:2000310;GO:0007165;GO:0001963
Q9UJA2,Cardiolipin synthase 1,Liver,GO:0005743;GO:0005739;GO:0003841;GO:0047144;GO:0043337;GO:0032049;GO:0036148;GO:1905711;GO:0097068
Q9Y2S2,Crystallin lambda 1,Liver,GO:0005829;GO:0070062;GO:0050104;GO:0070403;GO:0042803;GO:0019640;GO:0006631
Q08257,Crystallin zeta,Liver,GO:0005829;GO:0070062;GO:0005739;GO:0042802;GO:0003730;GO:0070402;GO:0003960;GO:0008270;GO:0051289;GO:0007601;GO:0042178
A0A1B0GTU2,Cortexin domain containing 1,Liver,GO:0016020
O14529,Cut like homeobox 2,Liver,GO:0000785;GO:0070062;GO:0005634;GO:0000981;GO:0001227;GO:0000978;GO:0000977;GO:0043565;GO:1990837;GO:0050890;GO:0000122;GO:0050775;GO:0061003;GO:2000463;GO:0010628;GO:0051965;GO:0006357;GO:0007614
P00167,Cytochrome b5 type A,Liver,GO:0005829;GO:0005789;GO:0043231;GO:0016020;GO:0005741;GO:0004129;GO:0019899;GO:0020037;GO:0046872
P04798,Cytochrome P450 family 1 subfamily A member 1,Liver,GO:0005789;GO:0043231;GO:0005743;GO:0005739;GO:0008391;GO:0032451;GO:0019899;GO:0101020;GO:0101021;GO:0016711;GO:0020037;GO:0030544;GO:0051879;GO:0106256;GO:0005506;GO:0120319;GO:0102033;GO:0004497;GO:0016491;GO:0016679;GO:0019825;GO:0070576;GO:0042904;GO:0009308;GO:0043010;GO:0071280;GO:0071407;GO:0009804;GO:0019341;GO:0048565;GO:0019373;GO:0008210;GO:0009692;GO:0006631;GO:0009812;GO:0070365;GO:0050665;GO:0017143;GO:0002933;GO:0042759;GO:0001676;GO:0060137;GO:0046209;GO:0097267;GO:0018958;GO:0006778;GO:1900087;GO:1904612;GO:1904681;GO:1904010;GO:0046685;GO:1901497;GO:0032094;GO:0033595;GO:0009635;GO:0055093;GO:0001666;GO:0035902;GO:0010041;GO:0032496;GO:0009624;GO:0033189;GO:0042572;GO:0006694;GO:0008202;GO:0048771;GO:0042359;GO:0006805
P33260,Cytochrome P450 family 2 subfamily C member 18,Liver,GO:0005737;GO:0005789;GO:0043231;GO:0005886;GO:0008392;GO:0020037;GO:0005506;GO:0071614;GO:0004497;GO:0016712;GO:0019825;GO:0008401;GO:0019373;GO:0043651;GO:0042573;GO:0042572;GO:0006805
P20815,Cytochrome P450 family 3 subfamily A member 5,Liver,GO:0005789;GO:0043231;GO:0101020;GO:0020037;GO:0005506;GO:0004497;GO:0016491;GO:0016712;GO:0019825;GO:0008401;GO:0050649;GO:0046222;GO:0009822;GO:0008210;GO:0002933;GO:0070989;GO:0042573;GO:0042572;GO:0008202;GO:0042178;GO:0006805
Q9HBI6,Cytochrome P450 family 4 subfamily F member 11,Liver,GO:0005789;GO:0052869;GO:0005504;GO:0020037;GO:0005506;GO:0102033;GO:0004497;GO:0016709;GO:0019369;GO:0007596;GO:1903604;GO:0006631;GO:0042361;GO:0097267;GO:0031408;GO:0042376;GO:0042377
Q9HCS2,Cytochrome P450 family 4 subfamily F member 12,Liver,GO:0016324;GO:0005737;GO:0005789;GO:0043231;GO:0018685;GO:0008392;GO:0020037;GO:0005506;GO:0050051;GO:0004497;GO:0019369;GO:0019373;GO:0006631;GO:0036101;GO:0001676;GO:0042361;GO:0042376;GO:0003095;GO:0003091;GO:0055078;GO:0000038;GO:0042360;GO:0006805
P78329,Cytochrome P450 family 4 subfamily F member 2,Liver,GO:0016324;GO:0005737;GO:0005789;GO:0043231;GO:0097259;GO:0097258;GO:0018685;GO:0052871;GO:0008392;GO:0052869;GO:0020037;GO:0005506;GO:0050051;GO:0102033;GO:0004497;GO:0016709;GO:0019369;GO:0007596;GO:0019373;GO:0010430;GO:0006690;GO:0036101;GO:0006691;GO:0001676;GO:0042361;GO:0032304;GO:0097267;GO:0042376;GO:0032305;GO:0003095;GO:0008217;GO:0003091;GO:0055078;GO:0000038;GO:0042360;GO:0042377;GO:0006805
Q6ZWL3,Cytochrome P450 family 4 subfamily V member 2,Liver,GO:0005789;GO:0020037;GO:0005506;GO:0102033;GO:0016709;GO:0010430;GO:0001523;GO:0016125;GO:0007601
Q16850,Cytochrome P450 family 51 subfamily A member 1,Liver,GO:0005789;GO:0016020;GO:0020037;GO:0005506;GO:0016491;GO:0016712;GO:0008398;GO:0006695;GO:0033488;GO:1900222;GO:0042177;GO:0050709;GO:0006694;GO:0016125
O75881,Cytochrome P450 family 7 subfamily B member 1,Liver,GO:0005789;GO:0033782;GO:0033783;GO:0020037;GO:0005506;GO:0008396;GO:0035754;GO:0006699;GO:0042632;GO:0008203;GO:0050673;GO:0030520;GO:0033147;GO:0050679;GO:0060740;GO:0016125
Q96C86,"Decapping enzyme, scavenger",Liver,GO:0005737;GO:0005829;GO:0005739;GO:0005654;GO:0005634;GO:0000932;GO:0140932;GO:0042802;GO:0000340;GO:0004532;GO:0000290;GO:0045292;GO:0110156;GO:0000288
P30046,D-dopachrome tautomerase,Liver,GO:0005737;GO:0070062;GO:0005615;GO:0005126;GO:0033981;GO:0004167;GO:0050178;GO:0042438;GO:0010760;GO:0070374;GO:0050729;GO:0032760
A6NHG4,D-dopachrome tautomerase like,Liver,GO:0005737;GO:0070062;GO:0005615;GO:0016829;GO:0050178
Q16698,"2,4-dienoyl-CoA reductase 1",Liver,GO:1902494;GO:0005829;GO:0005759;GO:0005739;GO:0005654;GO:0005634;GO:0008670;GO:0042802;GO:0070402;GO:0006635;GO:0120162
Q9Y315,Deoxyribose-phosphate aldolase,Liver,GO:0005829;GO:0005576;GO:1904813;GO:0005654;GO:0034774;GO:0004139;GO:0016052;GO:0046121;GO:0009264;GO:0046386;GO:0006098
Q15392,24-dehydrocholesterol reductase,Liver,GO:0005737;GO:0005783;GO:0005789;GO:0000139;GO:0016020;GO:0005634;GO:0000246;GO:0050614;GO:0019899;GO:0071949;GO:0016628;GO:0042605;GO:0042987;GO:0006695;GO:0033489;GO:0033490;GO:0030539;GO:0061024;GO:0008285;GO:0031639;GO:0008104;GO:0007265;GO:0009725;GO:0043588;GO:0008202;GO:0009888
Q9UBM7,7-dehydrocholesterol reductase,Liver,GO:0005783;GO:0005789;GO:0016020;GO:0005640;GO:0047598;GO:0050661;GO:0006695;GO:0033489;GO:0033490;GO:0160020
Q96LJ7,Dehydrogenase/reductase 1,Liver,GO:0005783;GO:0004090;GO:0047881;GO:0016616;GO:0047045
O75911,Dehydrogenase/reductase 3,Liver,GO:0005789;GO:0005811;GO:0042622;GO:0004745;GO:0052650;GO:0009055;GO:0000166;GO:0060349;GO:0060411;GO:0048387;GO:0003151;GO:0030278;GO:0048385;GO:0001523;GO:0042572;GO:0060021;GO:0007601
Q96HY7,Dehydrogenase E1 and transketolase domain containing 1,Liver,GO:0005759;GO:0005739;GO:0160167;GO:0160166;GO:0004591;GO:0030976;GO:0006091;GO:0006096;GO:0002244
Q5VZB9,DMRT like family A1,Liver,GO:0000785;GO:0005634;GO:0000981;GO:0042802;GO:0046872;GO:0000978;GO:1990837;GO:0060179;GO:0001541;GO:0006357;GO:0007548
Q9UKB3,DnaJ heat shock protein family (Hsp40) member C12,Liver,GO:0005737
Q9UJW3,DNA methyltransferase 3 like,Liver,GO:1902494;GO:0000794;GO:0005829;GO:0035098;GO:0000792;GO:0005634;GO:0051718;GO:0003677;GO:0008047;GO:0019899;GO:0046872;GO:0141068;GO:0060718;GO:0006346;GO:0044726;GO:0071514;GO:0007141;GO:0032259;GO:0090310;GO:0045814;GO:0000122;GO:0001890;GO:0007283;GO:0048863;GO:0141005;GO:0141196
Q12882,Dihydropyrimidine dehydrogenase,Liver,GO:0005737;GO:0005829;GO:0051539;GO:0017113;GO:0050660;GO:0046872;GO:0050661;GO:0042803;GO:0002058;GO:0019483;GO:0006248;GO:0006249;GO:0046079;GO:0006145;GO:0006208;GO:0006214;GO:0006210;GO:0046050;GO:0006212
Q9Y6W6,Dual specificity phosphatase 10,Liver,GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0033192;GO:0140791;GO:0140793;GO:0008432;GO:0033549;GO:1990439;GO:0033550;GO:0017017;GO:0048273;GO:0017018;GO:0004726;GO:0016791;GO:0030946;GO:0008330;GO:0180006;GO:0180007;GO:0180008;GO:0180005;GO:0180004;GO:0016311;GO:0030336;GO:0010633;GO:0050680;GO:1905042;GO:0070373;GO:0046329;GO:0043508;GO:0048715;GO:1903753;GO:0060266;GO:0032873;GO:0048709;GO:0035970;GO:1990264;GO:0045591;GO:0002819;GO:0090335;GO:0032496;GO:0007165;GO:0051403
Q15125,EBP cholestenol delta-isomerase,Liver,GO:0031410;GO:0005783;GO:0005789;GO:0005635;GO:0031965;GO:0000247;GO:0047750;GO:0042802;GO:0004769;GO:0006695;GO:0033489;GO:0033490;GO:0008203;GO:0030097;GO:0043931
Q9BY08,EBP like,Liver,GO:0005783;GO:0005789;GO:0047750;GO:0016125
Q86YB7,Enoyl-CoA hydratase domain containing 2,Liver,GO:0005739;GO:0016829;GO:0006635
Q96DC8,Enoyl-CoA hydratase domain containing 3,Liver,GO:0005739;GO:0004300;GO:0016836;GO:0006631;GO:1900078
P30084,"Enoyl-CoA hydratase, short chain 1",Liver,GO:0005759;GO:0005739;GO:0043956;GO:0120092;GO:0004165;GO:0004300;GO:0009083;GO:0006635
O75521,Enoyl-CoA delta isomerase 2,Liver,GO:0005829;GO:0043231;GO:0016020;GO:0005739;GO:0005782;GO:0005777;GO:0004165;GO:0000062;GO:0006635;GO:0009062
