Uniprot,Gene description,Organ,GO
Q9NQ35,Nuclear receptor interacting protein 3,Testis,GO:0004190;GO:0006508
Q9Y3M9,Zinc finger protein 337,Brain,GO:0005634;GO:0000981;GO:0046872;GO:0000977;GO:0006357
Q8WXJ9,Ankyrin repeat and SOCS box containing 17,Testis,GO:0005829;GO:0035556;GO:0016567
Q8IY49,Monocyte to macrophage differentiation associated 2,Testis,GO:0000139;GO:0048471;GO:0004672;GO:0045666;GO:0045860;GO:0046579;GO:0032880
Q96P56,Cation channel sperm associated 2,Testis,GO:0036128;GO:0031514;GO:0005886;GO:0005227;GO:0005245;GO:0006816;GO:0009566;GO:0030317;GO:0048240
A0A1B0GUS4,Ubiquitin conjugating enzyme E2 L5,Testis,GO:0005634;GO:0005524;GO:0016874;GO:0061631;GO:0070979;GO:0006511
Q9Y6L6,Solute carrier organic anion transporter family member 1B1,Liver,GO:0009925;GO:0016323;GO:0016020;GO:0005886;GO:0015125;GO:0008514;GO:0015132;GO:0015347;GO:0015349;GO:0015721;GO:0042167;GO:0006811;GO:0015711;GO:0043252;GO:0006805
P62508,Estrogen related receptor gamma,Kidney,GO:0000785;GO:0005654;GO:0050682;GO:0001228;GO:0000981;GO:0034056;GO:0042802;GO:0004879;GO:0003707;GO:1990837;GO:0005496;GO:0008270;GO:0030518;GO:0120162;GO:0045944;GO:0006355;GO:0006357;GO:0048384
Q99592,Zinc finger and BTB domain containing 18,Brain,GO:0000792;GO:0016607;GO:0005654;GO:0005634;GO:0003677;GO:0000981;GO:0001227;GO:0046872;GO:0043565;GO:1990837;GO:0045892;GO:0000122;GO:0045944;GO:0006357;GO:0007519
O75077,ADAM metallopeptidase domain 23,Brain,GO:0005576;GO:0098978;GO:0005886;GO:0042734;GO:0005178;GO:0004222;GO:0008237;GO:0007155;GO:1990830;GO:0007417;GO:0006508
Q9P0X4,Calcium voltage-gated channel subunit alpha1 I,Brain,GO:0005886;GO:0005891;GO:0008331;GO:0005245;GO:0098703;GO:0019228;GO:0007165;GO:0030431
Q86YS6,"RAB43, member RAS oncogene family",Liver,GO:0012505;GO:0070062;GO:0005794;GO:0045335;GO:0030670;GO:0032588;GO:0005525;GO:0003924;GO:0000045;GO:0071346;GO:0007030;GO:0006886;GO:0090382;GO:0035526;GO:0019068
P85298,Rho GTPase activating protein 8,Kidney,GO:0005737;GO:0005829;GO:0005096;GO:2001136;GO:0070374;GO:0051056;GO:0007264
O60939,Sodium voltage-gated channel beta subunit 2,Brain,GO:0043194;GO:0033268;GO:0005886;GO:0045202;GO:0030315;GO:0001518;GO:0017080;GO:1902282;GO:0086006;GO:0061337;GO:0086002;GO:0060048;GO:0007268;GO:0010467;GO:0086010;GO:0086012;GO:0007399;GO:0010765;GO:0060371;GO:0086091;GO:0009408;GO:0046684
Q8TDY3,Actin related protein T2,Testis,GO:0005737;GO:0005856
P43146,DCC netrin 1 receptor,Brain,GO:0044295;GO:0009986;GO:0005829;GO:0005886;GO:0098839;GO:0098685;GO:0004888;GO:0033564;GO:0006915;GO:0007411;GO:0007409;GO:0098609;GO:0033563;GO:0048671;GO:2000171;GO:0010977;GO:0001764;GO:0099170;GO:0021965
Q4G0S7,Coiled-coil domain containing 152,Liver,
Q9UI47,Catenin alpha 3,Heart,GO:0005912;GO:0005737;GO:0005856;GO:0030057;GO:0005916;GO:0030027;GO:0051015;GO:0008013;GO:0045296;GO:0086073;GO:0016477;GO:0098609;GO:0086091;GO:0098911
Q6ZMV7,"Leucine, glutamate and lysine rich 1",Testis,
Q16850,Cytochrome P450 family 51 subfamily A member 1,Liver,GO:0005789;GO:0016020;GO:0020037;GO:0005506;GO:0016491;GO:0016712;GO:0008398;GO:0006695;GO:0033488;GO:1900222;GO:0042177;GO:0050709;GO:0006694;GO:0016125
P35346,Somatostatin receptor 5,Heart,GO:0043005;GO:0005886;GO:0042923;GO:0004994;GO:0071385;GO:0007186;GO:0007187;GO:0008285;GO:0007218;GO:0032467;GO:0050796
Q5JUK2,Spermatogenesis and oogenesis specific basic helix-loop-helix 1,Testis,GO:0000785;GO:0005737;GO:0005634;GO:0000981;GO:0046982;GO:0042803;GO:0000976;GO:0030154;GO:0009994;GO:0007283
Q9BXG8,Spermatogenic leucine zipper 1,Testis,GO:0005737;GO:0005634;GO:0003677;GO:0003700
Q9H159,Cadherin 19,Heart,GO:0005912;GO:0016342;GO:0005886;GO:0008013;GO:0045296;GO:0005509;GO:0034332;GO:0016339;GO:0016477;GO:0000902;GO:0044331;GO:0007043;GO:0007156
Q15121,Proliferation and apoptosis adaptor protein 15,Brain,GO:0005829;GO:0043231;GO:0005875;GO:0005654;GO:0006915;GO:0000165;GO:0046325;GO:1902042;GO:1902043
P0DPH9,Chromosome X open reading frame 51B,Testis,
Q658N2,WSC domain containing 1,Brain,GO:0000139;GO:0008146
P0C7V6,SUPT20H like 2,Testis,GO:0005615;GO:0000124;GO:0003712;GO:0006357
Q9BRU2,Transcription elongation factor A like 7,Brain,GO:0005654;GO:0005634;GO:0045892;GO:0032088
A0A1B0GUV1,Chromosome 17 open reading frame 114,Brain,
A6NKX4,Solute carrier family 22 member 31,Brain,GO:0016020;GO:0022857;GO:0006811
Q9UJT2,Testis specific serine kinase substrate,Testis,GO:0005814;GO:0005737;GO:0019901
P49006,MARCKS like 1,Brain,GO:0005737;GO:0005856;GO:0070062;GO:0005886;GO:0051015;GO:0005516;GO:0007015;GO:0008283;GO:0007417;GO:0008284
Q92932,Protein tyrosine phosphatase receptor type N2,Brain,GO:0101003;GO:0005886;GO:0043235;GO:0030141;GO:0030667;GO:0045202;GO:0030672;GO:0140793;GO:0004726;GO:0030946;GO:0005001;GO:0035773;GO:0006629;GO:0007269;GO:0006470;GO:0051046
Q5HYN5,Cancer/testis antigen family 45 member A1,Testis,
Q7RTU9,Stereocilin,Brain,GO:0009986;GO:0060091;GO:0032426;GO:0060088;GO:0007160;GO:0050910;GO:0008104
Q6P7N7,Transmembrane protein 81,Brain,GO:0016020
Q8IUE0,TGFB induced factor homeobox 2 like Y-linked,Testis,GO:0000785;GO:0005634;GO:0000981;GO:0001227;GO:0000978;GO:1990837;GO:0000122
P08247,Synaptophysin,Brain,GO:0060076;GO:0031594;GO:0043005;GO:0048471;GO:0048786;GO:0042734;GO:0098685;GO:0008021;GO:0030672;GO:0043195;GO:0015485;GO:0042802;GO:0042169;GO:0006897;GO:0048169;GO:0048168;GO:2000474;GO:0048172;GO:0010807;GO:0016188;GO:0048499
Q9UI17,Dimethylglycine dehydrogenase,Liver,GO:0005737;GO:0005759;GO:0005739;GO:0047865;GO:0009055;GO:0003723;GO:0006579;GO:0042426;GO:0019695
P10092,Calcitonin related polypeptide beta,Brain,GO:0005576;GO:0005615;GO:0031716;GO:0005179;GO:0005184;GO:0007189;GO:1990408;GO:0006874;GO:0051480;GO:0007165
P09430,Transition protein 1,Testis,GO:0001673;GO:0000786;GO:0005634;GO:0003677;GO:0006338;GO:0030317;GO:0031507;GO:0045892;GO:0006337;GO:0010954;GO:0019953;GO:0000012;GO:0035092;GO:0035041;GO:0007286;GO:0007289;GO:0007290
Q9H2C1,LIM homeobox 5,Brain,GO:0000785;GO:0005634;GO:0000981;GO:0000977;GO:1990837;GO:0008270;GO:0021846;GO:0021702;GO:0021937;GO:0021879;GO:0021766;GO:0007405;GO:0030182;GO:0045893;GO:1902692;GO:0006357;GO:0021527
P51170,Sodium channel epithelial 1 subunit gamma,Kidney,GO:0016324;GO:0009897;GO:0070062;GO:0005654;GO:0005886;GO:0034706;GO:0015280;GO:0005216;GO:0005272;GO:0050699;GO:0071468;GO:1904045;GO:1904117;GO:0006883;GO:0050891;GO:0008217;GO:0050914;GO:0050915;GO:0055078;GO:0098719;GO:0035725;GO:0006814
P05062,"Aldolase, fructose-bisphosphate B",Kidney,GO:0034451;GO:0005829;GO:0070062;GO:0005815;GO:0051117;GO:0008092;GO:0070061;GO:0061609;GO:0004332;GO:0042802;GO:0060090;GO:0030388;GO:0061624;GO:0006000;GO:0006094;GO:0006096;GO:0006116;GO:1905856;GO:0032781;GO:0070072
Q8NCB2,CaM kinase like vesicle associated,Brain,GO:0005737;GO:0030659;GO:0098978;GO:0005886;GO:0045202;GO:0005524;GO:0004683;GO:0005516;GO:0050804;GO:0099159;GO:0007165
Q8N2C7,"Unc-80 homolog, NALCN channel complex subunit",Brain,GO:0030424;GO:0034703;GO:0005886;GO:0005261;GO:0055080
Q5VUB5,Family with sequence similarity 171 member A1,Brain,GO:0005886;GO:0008360;GO:0043149
Q96QD5,DEP domain containing 7,Kidney,GO:0035556
Q96LL4,Chromosome 8 open reading frame 48,Testis,
Q96PD5,Peptidoglycan recognition protein 2,Liver,GO:0070062;GO:0005576;GO:0016020;GO:0008745;GO:0042834;GO:0016019;GO:0008270;GO:0051701;GO:0042742;GO:0050830;GO:0016045;GO:0006955;GO:0045087;GO:0032827;GO:0032689;GO:0001519;GO:0009253;GO:0050727
Q96MN2,NLR family pyrin domain containing 4,Testis,GO:0005737;GO:0005829;GO:0005524;GO:0060090;GO:0006954;GO:0045824;GO:0050727
Q9UJ68,Methionine sulfoxide reductase A,Kidney,GO:0015629;GO:0005737;GO:0005829;GO:0070062;GO:0043231;GO:0030496;GO:0005739;GO:0005654;GO:0005886;GO:0036456;GO:0008113;GO:0034599;GO:0006555;GO:0036211;GO:0030091;GO:0006979
Q8N8V4,Ankyrin repeat and sterile alpha motif domain containing 4B,Liver,GO:0005903;GO:0005789;GO:0005902;GO:0005886;GO:1904970;GO:0030154;GO:1904106;GO:0065003;GO:0034976
Q9ULD8,Potassium voltage-gated channel subfamily H member 3,Brain,GO:0016020;GO:0034702;GO:0005886;GO:0005242;GO:0005249;GO:0071805;GO:0006813;GO:0042391
P50458,LIM homeobox 2,Brain,GO:0000785;GO:0005634;GO:0003682;GO:0001228;GO:0000981;GO:0046872;GO:0000978;GO:0000977;GO:0048675;GO:0007411;GO:0021987;GO:0009953;GO:0001942;GO:0045199;GO:0007498;GO:0045814;GO:0050768;GO:0001843;GO:0030182;GO:0021772;GO:0045893;GO:2000179;GO:0006357;GO:0060041;GO:0021978
A6NGB0,Transmembrane protein 191C,Testis,GO:0016020
Q8N9B8,RasGEF domain family member 1A,Brain,GO:0005829;GO:0005886;GO:0005085;GO:0016477;GO:0046579;GO:0007265
O75031,Heat shock transcription factor 2 binding protein,Testis,GO:0005694;GO:0005829;GO:0005654;GO:1990918;GO:0007144;GO:0007141;GO:0007283;GO:0006366
P35414,Apelin receptor,Brain,GO:0005886;GO:0060182;GO:0004930;GO:0038023;GO:0007193;GO:0007512;GO:0001525;GO:0035904;GO:0060183;GO:0003171;GO:0001568;GO:0060976;GO:0003272;GO:0007186;GO:0007369;GO:0007507;GO:0001947;GO:0043951;GO:0010629;GO:0045766;GO:1903589;GO:1904022;GO:0051281;GO:0050878;GO:1903596;GO:0010468;GO:0035886;GO:0001944;GO:0001570;GO:0060841;GO:0060412
Q3B7T3,Brain expressed associated with NEDD4 1,Brain,GO:0016020
Q8NBL3,Transmembrane protein 178A,Brain,GO:0005789;GO:0045671;GO:0051480
A6NLX3,Speedy/RINGO cell cycle regulator family member E4,Testis,GO:0019901
Q92832,Neural EGFL like 1,Kidney,GO:0005737;GO:0005615;GO:0005635;GO:0048471;GO:0005509;GO:0008201;GO:0042802;GO:0005080;GO:0030154;GO:0033689;GO:0042177;GO:0007399;GO:0043065;GO:0030501;GO:0045778;GO:0045669;GO:0010468;GO:0045667
Q96PY5,Formin like 2,Brain,GO:0005829;GO:0051015;GO:0045296;GO:0031267;GO:0016477;GO:0030866;GO:0007010;GO:0022604;GO:0008360
Q9BXA6,Testis specific serine kinase 6,Testis,GO:0160110;GO:0005634;GO:0036126;GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0000287;GO:0106310;GO:0004674;GO:0044877;GO:0072518;GO:0004711;GO:0030317;GO:0006468;GO:0035092
O95684,Centrosomal protein 43,Testis,GO:0042995;GO:0005814;GO:0005813;GO:0005829;GO:0005634;GO:0048471;GO:0042803;GO:0019901;GO:0030292;GO:0030030;GO:0034453;GO:0006469;GO:0030307;GO:0030335;GO:0008284
E9PQR5,Nuclear pore complex interacting protein family member B8,Testis,
Q99712,Potassium inwardly rectifying channel subfamily J member 15,Kidney,GO:0034702;GO:0005886;GO:0005242;GO:1990573;GO:0006813;GO:0034765
Q8IWG1,Dynein axonemal intermediate chain 3,Testis,GO:0005858;GO:0005737;GO:0036156;GO:0071933;GO:0045504;GO:0045503;GO:0060294;GO:0036159;GO:0034316;GO:0030336;GO:0045669
O15354,G protein-coupled receptor 37,Brain,GO:0009986;GO:0005737;GO:0030425;GO:0005783;GO:0005789;GO:0005886;GO:0043235;GO:0045202;GO:0000151;GO:0008528;GO:0004930;GO:0031072;GO:0030544;GO:0042923;GO:0008188;GO:0030165;GO:0042277;GO:0036505;GO:0031625;GO:0007193;GO:0034614;GO:0016358;GO:0042416;GO:0007186;GO:0031987;GO:0007218;GO:0045964;GO:0043410
P16949,Stathmin 1,Brain,GO:0005737;GO:0005829;GO:0070062;GO:0016020;GO:0005874;GO:0043005;GO:0015631;GO:0007409;GO:0061436;GO:0048012;GO:0035556;GO:0007019;GO:0000281;GO:0007052;GO:1905098;GO:0031115;GO:0035024;GO:0051497;GO:0070495;GO:0031175;GO:0030334;GO:0031110;GO:0009615;GO:0007165
P78329,Cytochrome P450 family 4 subfamily F member 2,Kidney,GO:0016324;GO:0005737;GO:0005789;GO:0043231;GO:0097259;GO:0097258;GO:0018685;GO:0052871;GO:0008392;GO:0052869;GO:0020037;GO:0005506;GO:0050051;GO:0102033;GO:0004497;GO:0016709;GO:0019369;GO:0007596;GO:0019373;GO:0010430;GO:0006690;GO:0036101;GO:0006691;GO:0001676;GO:0042361;GO:0032304;GO:0097267;GO:0042376;GO:0032305;GO:0003095;GO:0008217;GO:0003091;GO:0055078;GO:0000038;GO:0042360;GO:0042377;GO:0006805
Q8N987,N-terminal EF-hand calcium binding protein 1,Brain,GO:0005737;GO:0005829;GO:0005654;GO:0005509;GO:0042802;GO:0001835;GO:0042984
O43711,T cell leukemia homeobox 3,Brain,GO:0000785;GO:0005654;GO:0005634;GO:0000981;GO:0000978;GO:1990837;GO:0048513;GO:0007417;GO:0097154;GO:0045665;GO:0048665;GO:0001764;GO:0002087;GO:0006357;GO:0007585
O00408,Phosphodiesterase 2A,Brain,GO:0005737;GO:0005829;GO:0005783;GO:0005794;GO:0005743;GO:0005759;GO:0005741;GO:0005634;GO:0048471;GO:0005886;GO:0042734;GO:0097060;GO:0004119;GO:0004118;GO:0004115;GO:0047555;GO:0030552;GO:0030553;GO:0042802;GO:0000287;GO:0042301;GO:0042803;GO:0030911;GO:0008270;GO:0007193;GO:0035904;GO:0019933;GO:1904613;GO:0071320;GO:0071321;GO:0097011;GO:0036006;GO:0071260;GO:0071560;GO:0071466;GO:0046069;GO:0019934;GO:0061028;GO:0003170;GO:0030224;GO:0106072;GO:0043951;GO:0010754;GO:0000122;GO:0043116;GO:0010628;GO:0050729;GO:0043117;GO:0010752;GO:0010821;GO:0003281
Q6PB30,Chondrosarcoma associated gene 1,Testis,GO:0005813;GO:0005737;GO:0000922;GO:0007098
Q9ULE4,Family with sequence similarity 184 member B,Brain,
P54646,Protein kinase AMP-activated catalytic subunit alpha 2,Heart,GO:0030424;GO:0005737;GO:0010494;GO:0005829;GO:0030425;GO:0005794;GO:0043025;GO:0016607;GO:0005654;GO:0031588;GO:0005634;GO:0004676;GO:0047322;GO:0004679;GO:0005524;GO:0003682;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0046872;GO:0004672;GO:0106310;GO:0004674;GO:0004712;GO:0072518;GO:0004711;GO:0006914;GO:0071277;GO:0042149;GO:0071333;GO:0031669;GO:0034599;GO:0071380;GO:0071466;GO:0006695;GO:0097009;GO:0006633;GO:0055089;GO:0042593;GO:0008610;GO:1905691;GO:0043066;GO:0010629;GO:1903944;GO:0032007;GO:1904262;GO:1904428;GO:0010508;GO:0045821;GO:0016239;GO:2000758;GO:1903829;GO:1990044;GO:0006468;GO:0042752;GO:0016241;GO:0070507;GO:0062028;GO:0014850;GO:0048511;GO:0007165;GO:0016055
Q5JRV8,Transmembrane protein 255A,Brain,GO:0016020;GO:0009617
Q13467,Frizzled class receptor 5,Liver,GO:0030424;GO:0005923;GO:0009986;GO:0030669;GO:0030425;GO:0031901;GO:0000139;GO:0043204;GO:0048471;GO:0005886;GO:0045202;GO:0001540;GO:0004930;GO:0008289;GO:0019901;GO:0044877;GO:0031625;GO:0042813;GO:0017147;GO:0001525;GO:0008595;GO:0060561;GO:0060670;GO:0060070;GO:0071219;GO:0060718;GO:0000578;GO:0048596;GO:0001654;GO:0002071;GO:0060574;GO:0060716;GO:0008285;GO:0030182;GO:0035567;GO:0032731;GO:1903955;GO:0002726;GO:0045944;GO:0032760;GO:0032729;GO:0031077;GO:2000810;GO:1901382;GO:1901524;GO:0060061;GO:0007416;GO:0060715;GO:0033077
Q8N159,N-acetylglutamate synthase,Liver,GO:0005759;GO:0005739;GO:0004042;GO:0006536;GO:0006526;GO:0000050
Q5VU43,Phosphodiesterase 4D interacting protein,Heart,GO:0005813;GO:0005737;GO:0005794;GO:0030016;GO:0005634;GO:0019899;GO:0060090;GO:0030953;GO:0007098;GO:0090063;GO:0065003;GO:1903358
Q99819,Rho GDP dissociation inhibitor gamma,Brain,GO:0031410;GO:0005829;GO:0016020;GO:0005886;GO:0005096;GO:0005094;GO:0001835;GO:0007162;GO:0032880;GO:0007266
Q6NSI4,"RPA1 related single stranded DNA binding protein, X-linked",Brain,GO:0016607;GO:0005657;GO:0003723;GO:0003697;GO:2000042;GO:0006282
Q8NFP0,Peroxisomal testis enriched protein 1,Testis,GO:0005634;GO:0005777;GO:0043065
Q8TCD1,Chromosome 18 open reading frame 32,Brain,GO:0005783;GO:0005811;GO:0043123
Q8WW38,"Zinc finger protein, FOG family member 2",Brain,GO:0000785;GO:0005737;GO:0001673;GO:0005654;GO:0005634;GO:0003677;GO:0061629;GO:0003713;GO:0003714;GO:0008270;GO:0030154;GO:0048568;GO:0045444;GO:0007506;GO:0007507;GO:0001701;GO:0030324;GO:0045892;GO:0045599;GO:2000195;GO:0000122;GO:0003148;GO:0060045;GO:2000020;GO:0045944;GO:0003221;GO:0001570;GO:0060412
Q96Q35,Flagellum associated containing coiled-coil domains 1,Testis,GO:0005737;GO:0031410;GO:0001520;GO:0036126
H3BPF8,Golgin A8 family member S,Testis,GO:0005801;GO:0000137;GO:0032580;GO:0007030
Q6NUS8,UDP glycosyltransferase family 3 member A1,Kidney,GO:0043541;GO:0015020;GO:0008194
Q96NU7,Amidohydrolase domain containing 1,Liver,GO:0005829;GO:0016812;GO:0050480;GO:0046872;GO:0006548;GO:0019556;GO:0019557
Q9P218,Collagen type XX alpha 1 chain,Testis,GO:0005581;GO:0062023;GO:0005788;GO:0005576
A6NGQ2,Oocyte expressed protein,Testis,GO:0005938;GO:0005737;GO:0005634;GO:0032991;GO:0106333;GO:0003723;GO:0007015;GO:0009880;GO:0051293;GO:0035088;GO:2000781;GO:1905168;GO:0045836;GO:0051302;GO:0070201;GO:0032880;GO:0031297
A2RRL7,Transmembrane protein 213,Kidney,GO:0016020
Q86VV4,RAN binding protein 3 like,Kidney,GO:0005737;GO:0005643;GO:0046332;GO:1901706;GO:0045668;GO:0045663;GO:0006611
O00337,Solute carrier family 28 member 1,Liver,GO:0016324;GO:0031526;GO:0005829;GO:0016607;GO:0005886;GO:1901474;GO:0015212;GO:0005415;GO:0005345;GO:0015389;GO:0015213;GO:0045117;GO:0015861;GO:0180015;GO:1901642;GO:1904823;GO:0015855;GO:0072531;GO:0015862
Q9UPV7,PHD finger protein 24,Testis,GO:0005737;GO:0098978;GO:0005634;GO:0030672;GO:0046872;GO:0003714;GO:0050966;GO:0007214;GO:0008277;GO:0032228
A4D1F6,Leucine rich repeats and death domain containing 1,Testis,GO:0005737;GO:0007165
Q5GH70,XK related 9,Testis,GO:0005886;GO:1902742;GO:0043652;GO:0070782
Q9P1Z3,Hyperpolarization activated cyclic nucleotide gated potassium channel 3,Liver,GO:0030424;GO:0044316;GO:0030425;GO:0098855;GO:0043025;GO:0005886;GO:0030552;GO:0005249;GO:0005248;GO:1903351;GO:0071805;GO:0003254;GO:0042391;GO:0035725
Q96M63,Outer dynein arm docking complex subunit 1,Testis,GO:0005930;GO:0005929;GO:0036157;GO:0120228;GO:0003341;GO:0036158
P10911,MCF.2 cell line derived transforming sequence,Testis,GO:0005737;GO:0005856;GO:0005829;GO:0019898;GO:0016020;GO:0005085;GO:1990830;GO:0016358;GO:0035556;GO:0050771;GO:0051056
O43677,NADH:ubiquinone oxidoreductase subunit C1,Heart,GO:0005743;GO:0005739;GO:0045271;GO:0008137;GO:0009060;GO:0006120;GO:0032981;GO:0042776
Q9UQM7,Calcium/calmodulin dependent protein kinase II alpha,Brain,GO:0005954;GO:0005737;GO:0005829;GO:0043197;GO:0030666;GO:0005739;GO:0043005;GO:0005654;GO:0005634;GO:0014069;GO:0005524;GO:0004683;GO:0005516;GO:0035254;GO:0042802;GO:0016301;GO:0046872;GO:0042803;GO:0106310;GO:0004674;GO:0038166;GO:0006816;GO:0035458;GO:0071346;GO:0060996;GO:0000082;GO:0051346;GO:0018105;GO:1990443;GO:0051928;GO:0010666;GO:0051092;GO:0046427;GO:0046777;GO:0006468;GO:2000124;GO:1902108;GO:2001222;GO:0048168;GO:0046928;GO:1903076;GO:0002931;GO:0007165
Q3KNT9,Transmembrane protein 95,Testis,GO:0002080;GO:0097524;GO:0007342
Q9Y4G6,Talin 2,Kidney,GO:0015629;GO:0005737;GO:0005925;GO:0005886;GO:0098793;GO:0001726;GO:0045202;GO:0003779;GO:0051015;GO:0005178;GO:0005200;GO:0005198;GO:0030036;GO:0007155;GO:0098609;GO:0007043;GO:0099140
P09467,Fructose-bisphosphatase 1,Liver,GO:0005737;GO:0005829;GO:0070062;GO:0005634;GO:0016208;GO:0042132;GO:0042802;GO:0046872;GO:0048029;GO:0061629;GO:0071475;GO:0071477;GO:0071320;GO:0032869;GO:0071286;GO:1904628;GO:0097403;GO:0071466;GO:0016311;GO:0030388;GO:0006002;GO:0006000;GO:0006094;GO:0030308;GO:0045820;GO:0046580;GO:0000122;GO:0006111;GO:0031667
Q9BUT9,MAPK regulated corepressor interacting protein 2,Heart,GO:0005737;GO:0010494;GO:0005634
Q2M329,Coiled-coil domain containing 96,Testis,GO:0005930;GO:0005813;GO:0036064;GO:0060271
Q14520,Hyaluronan binding protein 2,Liver,GO:0005576;GO:0005615;GO:0005509;GO:0005539;GO:0008233;GO:0004252;GO:0007155;GO:0006508
Q6ZWJ8,Kielin cysteine rich BMP regulator,Kidney,GO:0005576;GO:0030513
Q9NNZ3,DnaJ heat shock protein family (Hsp40) member C4,Testis,GO:0016020;GO:0051082;GO:0006457;GO:0006986
O94810,Regulator of G protein signaling 11,Brain,GO:0005737;GO:0043005;GO:0005886;GO:0032991;GO:0031681;GO:0005096;GO:0003924;GO:0007186;GO:0035556;GO:0009968;GO:0008277
Q8N138,ORMDL sphingolipid biosynthesis regulator 3,Liver,GO:0005783;GO:0005789;GO:0005886;GO:0030667;GO:0017059;GO:0035579;GO:0006672;GO:0090156;GO:0061744;GO:0042552;GO:0002903;GO:1900060;GO:0010508;GO:1900182;GO:0006940;GO:0030148;GO:0006686
Q8TF61,F-box protein 41,Brain,GO:0005829
Q9H5P4,PDZ domain containing 7,Brain,GO:0005929;GO:0005615;GO:0005654;GO:0005634;GO:0005886;GO:0002141;GO:0002142;GO:0032420;GO:0032426;GO:1990696;GO:0042802;GO:0060117;GO:0060088;GO:0050910;GO:0051649;GO:0045184;GO:0060113;GO:0007605
P48764,Solute carrier family 9 member A3,Kidney,GO:0016324;GO:0005903;GO:0031526;GO:0009986;GO:0005769;GO:0031901;GO:0070062;GO:0005886;GO:0055038;GO:0042802;GO:0030165;GO:0035091;GO:0015386;GO:0015385;GO:0006811;GO:0071805;GO:0051453;GO:0098719
P04003,Complement component 4 binding protein alpha,Liver,GO:0072562;GO:0005576;GO:0005615;GO:0005886;GO:0003723;GO:0006958;GO:0045087;GO:0045959;GO:0045732;GO:1903027;GO:0009609;GO:0002456
Q9Y534,Cold shock domain containing C2,Heart,GO:0005737;GO:0005634;GO:0003730;GO:0003723;GO:0006397;GO:0043488
O60941,Dystrobrevin beta,Brain,GO:0009925;GO:0005737;GO:0030425;GO:0060077;GO:0005634;GO:0005886;GO:0014069;GO:0045202;GO:0008270;GO:0030182;GO:0099536
Q86SE5,RALY RNA binding protein like,Brain,GO:0005654;GO:0005634;GO:0042802;GO:0003723
Q5BJF6,Outer dense fiber of sperm tails 2,Testis,GO:0120103;GO:0005814;GO:0005813;GO:0036064;GO:0005929;GO:0005829;GO:0043231;GO:0005874;GO:0005634;GO:0036126;GO:0097225;GO:0097228;GO:0000922;GO:0031267;GO:0005198;GO:0030154;GO:0010457;GO:0044782;GO:0008104;GO:1902017;GO:0007283
Q86UV6,Tripartite motif containing 74,Testis,GO:0005737;GO:0005829;GO:0061630;GO:0008270;GO:0045087
Q7Z5J8,Ankyrin and armadillo repeat containing,Testis,GO:0016020
Q5VWX1,"KH RNA binding domain containing, signal transduction associated 2",Brain,GO:0005654;GO:0005634;GO:0003729;GO:0008143;GO:0008266;GO:0042169;GO:0017124;GO:0006397;GO:0000381
Q9UPT6,Mitogen-activated protein kinase 8 interacting protein 3,Brain,GO:0030424;GO:1904115;GO:0044297;GO:0005737;GO:0031410;GO:0030425;GO:0000139;GO:0030426;GO:0048471;GO:0008432;GO:0019894;GO:0005078;GO:0030159;GO:0099641;GO:0061564;GO:0031103;GO:0043066;GO:0046330;GO:0050821;GO:0046328;GO:0016192
Q9Y235,Apolipoprotein B mRNA editing enzyme catalytic subunit 2,Heart,GO:0005737;GO:0005634;GO:0004126;GO:0042802;GO:0046872;GO:0003723;GO:0016554;GO:0016556;GO:0006397;GO:0044029
Q9H9B4,Sideroflexin 1,Liver,GO:0005743;GO:0005739;GO:0015180;GO:0015194;GO:0015075;GO:0022857;GO:0030218;GO:0006826;GO:0015808;GO:0015825;GO:0006730;GO:0140300
Q9NVV2,Chromosome 19 open reading frame 73,Brain,
P17658,Potassium voltage-gated channel subfamily A member 6,Brain,GO:0043679;GO:0005829;GO:0043231;GO:0016020;GO:0005886;GO:0034705;GO:0008076;GO:0005251;GO:0005249;GO:0001508;GO:0071805;GO:0006813;GO:0051260
Q7L266,Asparaginase and isoaspartyl peptidase 1,Testis,GO:0005737;GO:0005829;GO:0005634;GO:0001917;GO:0004067;GO:0008798;GO:0033345;GO:0006508
