Uniprot,Gene description,Organ,GO
O00592,Podocalyxin like,Kidney,GO:0016324;GO:0034451;GO:0005737;GO:0070062;GO:0005615;GO:0030175;GO:0043231;GO:0030027;GO:0045121;GO:0031528;GO:0005730;GO:0005886;GO:0001726;GO:0036057;GO:0007155;GO:0016477;GO:0072175;GO:0007162;GO:0022408;GO:0072015;GO:0030335;GO:0033634;GO:0032534
O15018,PDZ domain containing 2,Heart,GO:0005911;GO:0034451;GO:0005737;GO:0005829;GO:0005783;GO:0005576;GO:0043231;GO:0005634;GO:0005886;GO:0007155
O94819,Kelch repeat and BTB domain containing 11,Brain,
Q9Y6A5,Transforming acidic coiled-coil containing protein 3,Testis,GO:0034451;GO:0005737;GO:0005829;GO:0043231;GO:0072686;GO:0000922;GO:0051301;GO:0021987;GO:0007091;GO:0000226;GO:1902850;GO:0007052;GO:0007097;GO:0060236
Q8IXM3,Mitochondrial ribosomal protein L41,Heart,GO:0005743;GO:0005762;GO:0005739;GO:1990904;GO:0003723;GO:0003735;GO:0006915;GO:0032543;GO:0006412
Q8TE57,ADAM metallopeptidase with thrombospondin type 1 motif 16,Brain,GO:0031012;GO:0005576;GO:0046872;GO:0004222;GO:0001658;GO:0030198;GO:0048232;GO:0006508;GO:1902017;GO:0003073
Q5VVC0,Chromosome 1 open reading frame 146,Testis,GO:0005694;GO:0007131;GO:0007130
Q8TBE1,Cornichon family AMPA receptor auxiliary protein 3,Brain,GO:0032281;GO:0030425;GO:0043198;GO:0005789;GO:0033116;GO:0012507;GO:0045211;GO:0045202;GO:0005102;GO:2000311;GO:0035249;GO:0016192
P52292,Karyopherin subunit alpha 2,Testis,GO:0005737;GO:0005829;GO:0005789;GO:0000139;GO:0043657;GO:0016020;GO:0042564;GO:0031965;GO:0005654;GO:0005634;GO:0042826;GO:0061608;GO:0008139;GO:0003723;GO:0006259;GO:0075506;GO:0006607;GO:0032481;GO:1903902;GO:0006606;GO:0000018
P16562,Cysteine rich secretory protein 2,Testis,GO:0005615
P22792,Carboxypeptidase N subunit 2,Liver,GO:0072562;GO:0070062;GO:0031012;GO:0005576;GO:0005615;GO:0030234;GO:0050821
Q96I13,Abhydrolase domain containing 8,Brain,GO:0070062;GO:0016787
Q8IXR5,Family with sequence similarity 178 member B,Brain,
Q9HCN6,Glycoprotein VI platelet,Brain,GO:0009986;GO:0070062;GO:0045121;GO:0005886;GO:0097197;GO:0005518;GO:0038064;GO:1990782;GO:0038023;GO:0004888;GO:0038065;GO:0038063;GO:0007167;GO:0002764;GO:0030168;GO:0070527;GO:1901731
P28566,5-hydroxytryptamine receptor 1E,Brain,GO:0030425;GO:0005886;GO:0045202;GO:0004930;GO:0004993;GO:0001586;GO:0030594;GO:0051378;GO:0099589;GO:0007193;GO:0007198;GO:0007268;GO:0007186;GO:0007187
Q9UHL3,Family with sequence similarity 153 member A,Testis,
Q8N9L9,Acyl-CoA thioesterase 4,Kidney,GO:0005829;GO:0005782;GO:0005777;GO:0052689;GO:0047617;GO:0004778;GO:0006637;GO:0043649;GO:0043648;GO:0006633;GO:0006631;GO:0001676;GO:0032788;GO:0046459;GO:0006104;GO:0032789;GO:0000038
Q8TE04,Pantothenate kinase 1,Kidney,GO:0030136;GO:0005737;GO:0005829;GO:0005730;GO:0005634;GO:0055037;GO:1905502;GO:0005524;GO:0004594;GO:0042803;GO:0015937
H7C350,Coiled-coil domain containing 188,Testis,GO:0016020
P09493,Tropomyosin 1,Heart,GO:0015629;GO:0005884;GO:0032059;GO:0005856;GO:0005829;GO:0005862;GO:0032587;GO:0030017;GO:0001725;GO:0003779;GO:0051015;GO:0008092;GO:0042802;GO:0046982;GO:0042803;GO:0005200;GO:0008307;GO:0007015;GO:0060048;GO:0034614;GO:0007010;GO:0030049;GO:0030336;GO:1904753;GO:1904706;GO:0032781;GO:0045785;GO:0003065;GO:0051496;GO:0008360;GO:0008016;GO:0006937;GO:0031529;GO:0045214;GO:0055010;GO:0042060
Q96PB8,Leucine rich repeat containing 3B,Brain,GO:0031012;GO:0005615;GO:0016020
A5PKW4,Pleckstrin and Sec7 domain containing,Brain,GO:0032154;GO:0043197;GO:0099092;GO:0032587;GO:0005085;GO:0005543;GO:0031175;GO:0032012;GO:0007165
Q13103,Secreted phosphoprotein 2,Liver,GO:0062023;GO:0005788;GO:0005576;GO:0031089;GO:0004866;GO:0046849;GO:0001501
P51587,BRCA2 DNA repair associated,Testis,GO:0033593;GO:0005813;GO:0000781;GO:0005829;GO:1990391;GO:0000800;GO:0000152;GO:0005654;GO:0005634;GO:0032991;GO:0030141;GO:0043015;GO:0010484;GO:0010485;GO:0042802;GO:0002020;GO:0003697;GO:0007420;GO:0071479;GO:0090398;GO:0051298;GO:0006978;GO:0006302;GO:0000724;GO:0070200;GO:0008585;GO:0071425;GO:0001833;GO:0042771;GO:0007141;GO:1990426;GO:0033600;GO:0006289;GO:0001556;GO:0045893;GO:0045931;GO:0032465;GO:2000001;GO:0006355;GO:0010332;GO:0010225;GO:0010165;GO:0007283;GO:0000722
Q9BS86,Zona pellucida binding protein,Testis,GO:0002080;GO:0001669;GO:0005576;GO:0005634;GO:0002199;GO:0001675;GO:0007339
Q86XH1,IQ motif containing with AAA domain 1,Brain,GO:0005737;GO:0005856;GO:0031514;GO:0005524;GO:0016887;GO:0008568
Q13508,ADP-ribosyltransferase 3 (inactive),Heart,GO:0070062;GO:0005576;GO:0005886;GO:0098552;GO:0003950;GO:0106274;GO:0016779
Q96HD9,Aminoacylase 3,Kidney,GO:0016324;GO:0005829;GO:0070062;GO:0004046;GO:0016788;GO:0042802;GO:0046872
P00450,Ceruloplasmin,Liver,GO:0072562;GO:0005788;GO:0070062;GO:0005576;GO:0005615;GO:0005765;GO:0005886;GO:0005507;GO:0004322;GO:0004602;GO:0016491;GO:0016724;GO:0047066;GO:0051087;GO:0006878;GO:0006879;GO:0006826
Q8IY50,Solute carrier family 35 member F3,Brain,GO:0016020;GO:0015888
Q9NPC6,Myozenin 2,Heart,GO:0015629;GO:0030017;GO:0030018;GO:0003779;GO:0051373;GO:0030346;GO:0031433;GO:0070885;GO:0000122;GO:0045214;GO:0043503;GO:0007519
A6NE52,WD repeat domain 97,Testis,
Q9UKP4,ADAM metallopeptidase with thrombospondin type 1 motif 7,Heart,GO:0009986;GO:0005788;GO:0031012;GO:0005576;GO:0046872;GO:0004222;GO:0008237;GO:0071773;GO:0071347;GO:0071356;GO:0002062;GO:0030199;GO:0030198;GO:0032331;GO:0043931;GO:0006029;GO:0051603
A0A286YF58,Transmembrane protein 271,Brain,GO:0016020
Q70E73,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1,Liver,GO:0005856;GO:0005829;GO:0030175;GO:0030027;GO:0016604;GO:0005886;GO:0048675;GO:0007165
Q6XPS3,Transmembrane phosphoinositide 3-phosphatase and tensin homolog 2,Testis,GO:0005737;GO:0005829;GO:0005789;GO:0000139;GO:0005216;GO:0016314;GO:0051800;GO:0006661
P22303,Acetylcholinesterase (Cartwright blood group),Brain,GO:0005604;GO:0009986;GO:0005576;GO:0005615;GO:0005794;GO:0016020;GO:0031594;GO:0005634;GO:0048471;GO:0005886;GO:0098552;GO:0045202;GO:0043083;GO:0042166;GO:0003990;GO:0001540;GO:0004104;GO:0005518;GO:0016787;GO:0043236;GO:0042803;GO:0017171;GO:0006581;GO:0001507;GO:0095500;GO:0042982;GO:0007155;GO:0032223;GO:0007399;GO:0002076;GO:0120162;GO:0050714;GO:0031623;GO:0001919;GO:0060041;GO:0007416
P0CG38,POTE ankyrin domain family member I,Testis,GO:0005884;GO:0030424;GO:0005737;GO:0070062;GO:0005615;GO:0016020;GO:0035267;GO:0045202;GO:0019901;GO:0098973;GO:0007409;GO:0048870
Q9HAW4,Claspin,Testis,GO:0005794;GO:0005654;GO:0005634;GO:0010997;GO:0000217;GO:0032147;GO:0000077;GO:0006281;GO:0000076;GO:0033314;GO:0007095;GO:0018105
O75093,Slit guidance ligand 1,Brain,GO:0005615;GO:0005509;GO:0043395;GO:0008201;GO:0048495;GO:0048846;GO:0007411;GO:0033563;GO:0048853;GO:0008045;GO:0050919;GO:0048843;GO:0051964;GO:0007097;GO:0031290;GO:0021510;GO:0022028
Q9UKU0,Acyl-CoA synthetase long chain family member 6,Brain,GO:0005783;GO:0005789;GO:0016020;GO:0005741;GO:0005778;GO:0005886;GO:0047676;GO:0005524;GO:0019899;GO:0004467;GO:0042803;GO:0006637;GO:0001676;GO:0035338;GO:0007405;GO:0000038
P09936,Ubiquitin C-terminal hydrolase L1,Brain,GO:1904115;GO:0005737;GO:0005829;GO:0005789;GO:0044306;GO:0043025;GO:0005654;GO:0031694;GO:0004843;GO:0004197;GO:0008242;GO:0043022;GO:0043130;GO:0031625;GO:0007628;GO:0007412;GO:0019896;GO:0071466;GO:0042755;GO:0002176;GO:0055001;GO:0043407;GO:0050905;GO:0045821;GO:0043161;GO:0016579;GO:0016241;GO:0002931
P0DKB5,Trophoblast glycoprotein like,Brain,GO:0005886;GO:0090090
Q99680,G protein-coupled receptor 22,Brain,GO:0005886;GO:0004930;GO:0030030;GO:0032870;GO:0007186
Q13424,Syntrophin alpha 1,Heart,GO:0070161;GO:0005737;GO:0005856;GO:0016010;GO:0031594;GO:0045211;GO:0032991;GO:0042383;GO:0016013;GO:0003779;GO:0051117;GO:0005516;GO:0050998;GO:0030165;GO:0017080;GO:0005198;GO:0044325;GO:0006936;GO:1902083;GO:0007528;GO:0002027;GO:1902305;GO:0003117;GO:0060307;GO:0086005
P01160,Natriuretic peptide A,Heart,GO:0042995;GO:0062023;GO:0005737;GO:0005576;GO:0005615;GO:0043204;GO:0032991;GO:0005179;GO:0051427;GO:0005184;GO:0071855;GO:0005102;GO:0003180;GO:0003161;GO:0014898;GO:0006182;GO:0019934;GO:0007565;GO:0043508;GO:0003085;GO:0007218;GO:0060452;GO:1902261;GO:0010460;GO:1903766;GO:0006457;GO:0007168;GO:0060372;GO:0008217;GO:1902514;GO:1901841;GO:0035994;GO:0036376;GO:0042311
O96001,Protein phosphatase 1 regulatory subunit 17,Brain,GO:0004865;GO:0007417;GO:0035556;GO:0010921
Q05329,Glutamate decarboxylase 2,Brain,GO:0030424;GO:0061202;GO:0005737;GO:0005829;GO:0098982;GO:0000139;GO:0060077;GO:0043025;GO:0048471;GO:0005886;GO:0042734;GO:0030672;GO:0016595;GO:0004351;GO:0044877;GO:0030170;GO:1990416;GO:0071456;GO:0007268;GO:0006540;GO:0009449;GO:0061771;GO:0042220;GO:0071548;GO:0032570;GO:0009410
Q96JN2,Coiled-coil domain containing 136,Brain,GO:0002080;GO:0001675;GO:0007338;GO:0007283
P00167,Cytochrome b5 type A,Liver,GO:0005829;GO:0005789;GO:0043231;GO:0016020;GO:0005741;GO:0004129;GO:0019899;GO:0020037;GO:0046872
Q6X784,Zona pellucida binding protein 2,Testis,GO:0001669;GO:0044297;GO:0005576;GO:0016020;GO:0005634;GO:0002199;GO:0001675;GO:0007339;GO:0032922;GO:0046466;GO:0002638;GO:0006665
P30954,Olfactory receptor family 10 subfamily J member 1,Testis,GO:0016020;GO:0005886;GO:0004930;GO:0005549;GO:0004984;GO:0050911;GO:0007186;GO:0007606;GO:0007338
Q8N3V7,Synaptopodin,Heart,GO:0015629;GO:0005923;GO:0005829;GO:0043197;GO:0005634;GO:0043204;GO:0005886;GO:0014069;GO:0097444;GO:0001725;GO:0030018;GO:0003779;GO:0098886;GO:0032233;GO:0051492;GO:1905355
Q8N9V7,Testis and ovary specific TOPAZ 1,Testis,GO:0005829;GO:0006915;GO:0035234;GO:0140742;GO:0048137
Q5SZK8,FRAS1 related extracellular matrix 2,Kidney,GO:0005604;GO:0062023;GO:0070062;GO:0005886;GO:0046872;GO:0009653;GO:0007155;GO:0007154;GO:0042733;GO:0001654;GO:0007507;GO:0048839;GO:0001822;GO:0002009
Q9Y2I2,Netrin G1,Kidney,GO:0005576;GO:0098978;GO:0005886;GO:0048787;GO:0098685;GO:0098552;GO:0050839;GO:0098632;GO:0007409;GO:0050804;GO:2001222;GO:0150011;GO:0010975;GO:0099560
Q9BY71,Leucine rich repeat containing 3,Liver,GO:0005886
Q9NPC2,Potassium two pore domain channel subfamily K member 9,Brain,GO:0030425;GO:0005743;GO:0005886;GO:0008021;GO:0042802;GO:0046872;GO:0015271;GO:0005267;GO:0022841;GO:0046982;GO:0005272;GO:0071468;GO:2000859;GO:1990573;GO:0006813;GO:0099605;GO:0060075;GO:0007601
Q9UHI6,DEAD-box helicase 20,Testis,GO:0005737;GO:0005856;GO:0005829;GO:0097504;GO:0016020;GO:0016604;GO:0005654;GO:0005634;GO:0090571;GO:0032797;GO:0034719;GO:0005524;GO:0016887;GO:0140849;GO:0140665;GO:0140584;GO:0061775;GO:0003677;GO:0003689;GO:0140297;GO:0042826;GO:0003729;GO:0019904;GO:0030674;GO:0003724;GO:0008285;GO:0000122;GO:0048477;GO:0043065;GO:0050810;GO:0006396;GO:0000387;GO:0000244
P21918,Dopamine receptor D5,Brain,GO:0031526;GO:0060170;GO:0005929;GO:0097730;GO:0005886;GO:0045202;GO:0035240;GO:0004952;GO:0001588;GO:0004930;GO:0007190;GO:0071880;GO:0007191;GO:0007189;GO:0008306;GO:0071870;GO:0007268;GO:0007212;GO:0006874;GO:0060292;GO:0045776;GO:0033861;GO:0001994;GO:0060158;GO:0045762;GO:0043410;GO:0072593;GO:0045924;GO:0001992;GO:0001975;GO:0042220;GO:0046960;GO:0001963;GO:0019226;GO:0042060
P59282,Tubulin polymerization promoting protein family member 2,Testis,GO:0005829;GO:0036126;GO:0015631;GO:0030154;GO:0046785;GO:0032273;GO:1901317;GO:0007283
Q07687,Distal-less homeobox 2,Brain,GO:0000785;GO:0005634;GO:0003682;GO:0001228;GO:0003700;GO:0000981;GO:0000978;GO:1990837;GO:0003727;GO:0000976;GO:0007420;GO:0048755;GO:0051216;GO:0030154;GO:0021893;GO:0048701;GO:0048706;GO:0021879;GO:0021766;GO:0045746;GO:0048715;GO:0046533;GO:0000122;GO:0014016;GO:0007219;GO:0042475;GO:0021772;GO:0048709;GO:1902871;GO:0045597;GO:0045944;GO:0009954;GO:0006357;GO:0021544
Q9NRG4,SET and MYND domain containing 2,Heart,GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0140938;GO:0046975;GO:0140999;GO:0016278;GO:0046872;GO:0002039;GO:0016279;GO:0000993;GO:0007507;GO:0008285;GO:0000122;GO:0018027;GO:0018026;GO:0043516;GO:1901796
Q96BW5,Phosphotriesterase related,Brain,GO:0005829;GO:0070062;GO:0141215;GO:0008270;GO:0009056;GO:0030855;GO:0032098;GO:0019530
Q9BYT1,Solute carrier family 17 member 9,Liver,GO:0042584;GO:0005765;GO:0098594;GO:0030658;GO:0015217;GO:0005347;GO:0001409;GO:0160042;GO:0015866;GO:1904669;GO:0015867;GO:1903790;GO:1905146;GO:0141013
Q5JX69,Family with sequence similarity 209 member B,Testis,GO:0005637;GO:0005634;GO:0030154;GO:0007283
Q5TYW2,Ankyrin repeat domain 20 family member A1,Testis,GO:0005886
Q6UWM7,Lactase like,Brain,GO:0005903;GO:0005789;GO:0008422;GO:0005975;GO:0002089;GO:0007601
Q96SB3,Protein phosphatase 1 regulatory subunit 9B,Brain,GO:0015629;GO:0005912;GO:0030864;GO:0005737;GO:1990780;GO:0030425;GO:0044327;GO:0044326;GO:0098890;GO:0030175;GO:0098978;GO:0030426;GO:0030027;GO:0043025;GO:0005654;GO:0005886;GO:0014069;GO:0000164;GO:0032587;GO:0097444;GO:0051015;GO:0031749;GO:0019900;GO:0004672;GO:0008157;GO:0004864;GO:0044325;GO:0030042;GO:0007015;GO:0019722;GO:0016477;GO:0071364;GO:0071392;GO:0071315;GO:1901653;GO:0071466;GO:0021987;GO:0016358;GO:0003006;GO:0046847;GO:0021766;GO:0007612;GO:0060179;GO:0030308;GO:0031175;GO:1904372;GO:1903078;GO:1903119;GO:1990778;GO:0051726;GO:0001560;GO:0042127;GO:0007096;GO:2000474;GO:0150052;GO:0061458;GO:0001975;GO:0035902;GO:1904373;GO:1904386;GO:0035094;GO:0034695;GO:0048545;GO:0008380
P34931,Heat shock protein family A (Hsp70) member 1 like,Testis,GO:0072562;GO:0044297;GO:0005737;GO:0005829;GO:0005759;GO:0005654;GO:0005634;GO:0002199;GO:0005524;GO:0016887;GO:0140662;GO:0031072;GO:0044183;GO:0031625;GO:0051082;GO:0007339;GO:0051085;GO:1903955;GO:0042026;GO:0006986
P51800,Chloride voltage-gated channel Ka,Kidney,GO:0016323;GO:0034707;GO:0005886;GO:0005254;GO:0042802;GO:0046872;GO:0005247;GO:0006821;GO:0070293;GO:0030321
Q9UJ68,Methionine sulfoxide reductase A,Liver,GO:0015629;GO:0005737;GO:0005829;GO:0070062;GO:0043231;GO:0030496;GO:0005739;GO:0005654;GO:0005886;GO:0036456;GO:0008113;GO:0034599;GO:0006555;GO:0036211;GO:0030091;GO:0006979
Q8IUK8,Cerebellin 2 precursor,Brain,GO:0005615;GO:0098978;GO:0045202;GO:0043083;GO:0098820;GO:0099558;GO:0051965;GO:0098814;GO:0007416;GO:0050808;GO:0099550
Q9H987,Synaptopodin 2 like,Heart,GO:0015629;GO:0005634;GO:0030018;GO:0003779;GO:0003007;GO:0032233;GO:0035025;GO:0051496;GO:0045214
O15355,"Protein phosphatase, Mg2+/Mn2+ dependent 1G",Testis,GO:0005737;GO:0016020;GO:0005654;GO:0005634;GO:0033192;GO:0140791;GO:1990439;GO:0046872;GO:0017018;GO:0004722;GO:0180006;GO:0180007;GO:0180008;GO:0180005;GO:0180004;GO:0035970;GO:0006470;GO:0051726;GO:0007165
Q9ULG3,Cilia and flagella associated protein 92 (putative),Testis,
Q96T83,Solute carrier family 9 member A7,Brain,GO:0000139;GO:0043231;GO:0016020;GO:0005886;GO:0055037;GO:0055038;GO:0005802;GO:0015386;GO:0015385;GO:0006811;GO:0071805;GO:1905526;GO:0051453;GO:0006885;GO:0098719
Q5SRN2,Testis expressed basic protein 1,Testis,GO:0016020;GO:0005634
Q8IU99,Calcium homeostasis modulator 1,Brain,GO:0016323;GO:0005789;GO:0005886;GO:0044853;GO:0005227;GO:0042802;GO:0005261;GO:0005245;GO:0005244;GO:1904669;GO:0015867;GO:0006812;GO:0051291;GO:0051260;GO:0034765;GO:0050913;GO:0050916;GO:0050917
A6NCE7,Microtubule associated protein 1 light chain 3 beta 2,Brain,GO:0000421;GO:0031410;GO:0012505;GO:0043231;GO:0005874;GO:0008017;GO:0008429;GO:0031625;GO:0000045;GO:0097352;GO:0006995;GO:0000423
P0DTW1,G antigen 1,Testis,
Q9NUB4,Chromosome 20 open reading frame 141,Testis,GO:0016020
C9J3V5,Testis expressed 22,Testis,GO:0001669
Q9P0Z9,Pipecolic acid and sarcosine oxidase,Liver,GO:0005829;GO:0005782;GO:0005777;GO:0050660;GO:0050031;GO:0008115;GO:0033514;GO:0006554
Q8IWB6,"Testis expressed 14, intercellular bridge forming factor",Testis,GO:0005737;GO:0070062;GO:0045171;GO:0000776;GO:0030496;GO:0005524;GO:0004672;GO:0019901;GO:0008608;GO:0051301;GO:1990830;GO:0043063;GO:0007140;GO:0051306;GO:0007094;GO:0032466
Q9Y6W6,Dual specificity phosphatase 10,Liver,GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0033192;GO:0140791;GO:0140793;GO:0008432;GO:0033549;GO:1990439;GO:0033550;GO:0017017;GO:0048273;GO:0017018;GO:0004726;GO:0016791;GO:0030946;GO:0008330;GO:0180006;GO:0180007;GO:0180008;GO:0180005;GO:0180004;GO:0016311;GO:0030336;GO:0010633;GO:0050680;GO:1905042;GO:0070373;GO:0046329;GO:0043508;GO:0048715;GO:1903753;GO:0060266;GO:0032873;GO:0048709;GO:0035970;GO:1990264;GO:0045591;GO:0002819;GO:0090335;GO:0032496;GO:0007165;GO:0051403
Q86YH2,Zinc finger protein 280B,Testis,GO:0005634;GO:0000981;GO:0046872;GO:0000978;GO:0006355
Q0VDE8,Adipogenin,Testis,GO:0005737;GO:0005811;GO:0016020;GO:0005634;GO:0050873;GO:0045600;GO:0007283;GO:0050872
P11498,Pyruvate carboxylase,Liver,GO:0005737;GO:0005829;GO:0005759;GO:0005739;GO:0005524;GO:0009374;GO:0042802;GO:0046872;GO:0004736;GO:0006094;GO:0006629;GO:0006734;GO:0006739;GO:0010629;GO:0044794;GO:0006090;GO:0019076;GO:0019074
Q8WVH0,Complexin 3,Heart,GO:0005829;GO:0098684;GO:0048787;GO:0031201;GO:0030672;GO:0043195;GO:0005326;GO:0000149;GO:0019905;GO:0030073;GO:0050804;GO:0046928;GO:0031630;GO:0016079;GO:0007601
A6NGK3,G antigen 10,Testis,
O75954,Tetraspanin 9,Brain,GO:0005925;GO:0005886;GO:0097197
A8MYV0,Doublecortin domain containing 2C,Testis,GO:0005737;GO:0005874;GO:0005815;GO:0036126;GO:0035556
Q9H2A2,Aldehyde dehydrogenase 8 family member A1,Liver,GO:0005829;GO:0070062;GO:0047102;GO:0001758;GO:0042904;GO:0097053;GO:0042574;GO:0042573
Q9UP52,Transferrin receptor 2,Liver,GO:0031410;GO:0009897;GO:1990712;GO:0005886;GO:0039706;GO:0004998;GO:0006953;GO:0071281;GO:0140298;GO:0006879;GO:0006826;GO:0060586;GO:0045807;GO:0090277;GO:1903319;GO:0045944;GO:0006898;GO:0010039;GO:0033572
Q8TD90,MAGE family member E2,Brain,GO:0005634;GO:0000122
Q14432,Phosphodiesterase 3A,Heart,GO:0005829;GO:0016020;GO:0004119;GO:0004118;GO:0004115;GO:0047555;GO:0004114;GO:0099130;GO:0046872;GO:0030284;GO:0097190;GO:0019933;GO:0071321;GO:0071560;GO:0019934;GO:0007186;GO:0006629;GO:0106072;GO:0043066;GO:0043951;GO:0043116;GO:0001556;GO:0060282;GO:0043117;GO:0040020;GO:0060700;GO:0009410
Q9NT68,Teneurin transmembrane protein 2,Heart,GO:0030054;GO:0005911;GO:0030425;GO:0043197;GO:0005783;GO:0030175;GO:0005794;GO:0030426;GO:0043005;GO:0005634;GO:0005886;GO:0016605;GO:0045211;GO:0045202;GO:0005509;GO:0050839;GO:0046982;GO:0042803;GO:0005102;GO:0098609;GO:0000122;GO:0048666;GO:0051491;GO:0098942;GO:0007165
P35372,Opioid receptor mu 1,Testis,GO:0030424;GO:0030425;GO:0005783;GO:0005768;GO:0005794;GO:0043005;GO:0043204;GO:0005886;GO:0045202;GO:0004979;GO:0004930;GO:0001965;GO:0031681;GO:0038047;GO:0042923;GO:0005245;GO:0007197;GO:0048149;GO:0038003;GO:0007187;GO:0043951;GO:0008285;GO:0051481;GO:0045019;GO:0061358;GO:0007218;GO:0007200;GO:0043950;GO:0007204;GO:0070374;GO:0050769;GO:0045429;GO:0080135;GO:2000310;GO:0007600;GO:0019233
Q9C0E4,Glutamate receptor interacting protein 2,Heart,GO:0005829;GO:0030425;GO:0098978;GO:0044309;GO:0043025;GO:0005886;GO:0099092;GO:0045211;GO:0035254;GO:0014824;GO:0098887;GO:0007219;GO:0045777;GO:0099003
P51784,Ubiquitin specific peptidase 11,Brain,GO:0005694;GO:0005829;GO:0005654;GO:0005634;GO:0004843;GO:0004197;GO:0001222;GO:0016579;GO:0006508
Q9UD71,Protein phosphatase 1 regulatory inhibitor subunit 1B,Brain,GO:0005737;GO:0005829;GO:0043025;GO:0005634;GO:0004862;GO:0004860;GO:0004864;GO:0019888;GO:0048148;GO:0071314;GO:0006351;GO:0035556;GO:0007626;GO:0007621;GO:0001975;GO:0043278;GO:0007165;GO:0008542
Q86WU2,Lactate dehydrogenase D,Heart,GO:0005743;GO:0005739;GO:0004458;GO:0008720;GO:0071949;GO:0050660;GO:1903457
Q3ZCV2,Lymphocyte expansion molecule,Testis,
O95479,Hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase,Liver,GO:0005783;GO:0005788;GO:0017057;GO:0030246;GO:0047934;GO:0047935;GO:0004345;GO:0050661;GO:0006006;GO:0009051;GO:2000064;GO:0097305;GO:0031667
Q8IXA5,Sperm acrosome associated 3,Testis,GO:0043159;GO:0002080;GO:0001669;GO:0005576;GO:0030141;GO:0036126;GO:0007342;GO:0042117;GO:0043032;GO:0050766;GO:0035036
Q04741,Empty spiracles homeobox 1,Brain,GO:0000785;GO:0005694;GO:0005737;GO:0005730;GO:0005634;GO:0000981;GO:0000978;GO:1990837;GO:0007420;GO:0048854;GO:0007417;GO:0021895;GO:0021796;GO:0048872;GO:0001701;GO:0060563;GO:0030182;GO:1990138;GO:0009791;GO:0060019;GO:0070445;GO:0006357;GO:0009410
P56177,Distal-less homeobox 1,Brain,GO:0000785;GO:0005829;GO:0043231;GO:0005654;GO:0005634;GO:0003682;GO:0000981;GO:0000978;GO:1990837;GO:0030154;GO:0071773;GO:0071560;GO:0021893;GO:0048706;GO:0021879;GO:0021766;GO:0030514;GO:1903845;GO:0043524;GO:0045746;GO:0048715;GO:0046533;GO:0000122;GO:0014016;GO:0051402;GO:0007219;GO:0042475;GO:0048709;GO:1902871;GO:0045597;GO:0045944;GO:0009954;GO:0006357;GO:0021544
Q5BJE1,Coiled-coil domain containing 178,Testis,GO:0036064
Q8IYK8,RRAD and GEM like GTPase 2,Brain,GO:0005886;GO:0005246;GO:0005525;GO:0003924
Q8TCJ0,F-box protein 25,Testis,GO:0005737;GO:0005634;GO:0019005;GO:0000151;GO:0003779;GO:0004842;GO:0016567
Q96JC4,Zinc finger protein 479,Testis,GO:0005634;GO:0000981;GO:0046872;GO:0000978;GO:0006355
P00505,Glutamic-oxaloacetic transaminase 2,Liver,GO:0070062;GO:0005759;GO:0005739;GO:0005886;GO:0016212;GO:0004069;GO:0030170;GO:0003723;GO:0006103;GO:0019470;GO:0006532;GO:0006533;GO:0006531;GO:0015908;GO:0019550;GO:0006536;GO:0043490;GO:0006107;GO:0045471
Q16586,Sarcoglycan alpha,Heart,GO:0005911;GO:0005737;GO:0005856;GO:0016010;GO:0045121;GO:0016012;GO:0042383;GO:0005509;GO:0006936;GO:0007517;GO:0014894;GO:0043403
Q8NEH6,Meiosis specific nuclear structural 1,Testis,GO:0160111;GO:0005879;GO:0005930;GO:0005882;GO:0031514;GO:0005635;GO:0036126;GO:0042802;GO:0044782;GO:0030317;GO:0070986;GO:0051321;GO:0045724;GO:0007288
P25325,Mercaptopyruvate sulfurtransferase,Liver,GO:0070062;GO:0005759;GO:0005739;GO:0043005;GO:0045202;GO:0016784;GO:0042802;GO:0004792;GO:0009440;GO:0070814;GO:0001822;GO:0001889;GO:0009636;GO:0021510;GO:0000098;GO:0019346
Q9NZR1,Tropomodulin 2,Brain,GO:0005856;GO:0030016;GO:0005865;GO:0045202;GO:0003779;GO:0005523;GO:0007015;GO:0007611;GO:0006936;GO:0030239;GO:0007399;GO:0007270;GO:0051694;GO:0045745
Q7Z6W1,Transmembrane and coiled-coil domains 2,Testis,GO:0016020;GO:0005634
O60522,Tudor domain containing 6,Testis,GO:0033391;GO:0005737;GO:0043186;GO:0030719;GO:0034587;GO:0007283
P48539,Purkinje cell protein 4,Brain,GO:0005737;GO:0005829;GO:0005634;GO:0032991;GO:0005509;GO:0005516;GO:1905291;GO:0045666
A6NI87,Chibby family member 3,Testis,
O95057,DIRAS family GTPase 1,Heart,GO:0005886;GO:0019003;GO:0005525;GO:0003924;GO:0007165
Q99963,"SH3 domain containing GRB2 like 3, endophilin A3",Brain,GO:0001669;GO:0005737;GO:0031901;GO:0098978;GO:0099092;GO:0098845;GO:0098793;GO:0042802;GO:0008289;GO:0007417;GO:1900186;GO:0045666;GO:0007165;GO:0016191
Q9BQY4,Rhox homeobox family member 2,Testis,GO:0000785;GO:0005634;GO:0000981;GO:0042802;GO:0000977;GO:1990837;GO:0010628;GO:0006357
